title,docid,updated,publisheddate,relevancescore,resultnumber,jurisdiction,date,source,author,contenttype,status,contentcomponentid,vendorreportid,length,byline,wordcount,language,actualresultscount
FedEx (FDX ) Showing Bearish Technicals,urn:contentItem:5M3C-9WB1-F146-H477-00000-00,2016-11-03,"November 3, 2016 Thursday",147,2,U.S. Federal,2016-11-03,Fresh Brewed Media,,News,Available,345147,FRBREW2016,223 words,,223,English,41
FedEx (FDX ) Showing Bearish Technicals With Resistance At $176.77,urn:contentItem:5M2Y-CH31-JDN4-T1FR-00000-00,2016-11-01,"November 1, 2016 Tuesday",146,3,U.S. Federal,2016-11-01,Fresh Brewed Media,,News,Available,345147,FRBREW2016,244 words,,244,English,41
Foster Motley Inc. Boosts Stake in FedEx Corp. (FDX),urn:contentItem:5M26-1231-JCMN-Y13F-00000-00,2016-10-29,"October 29, 2016 Saturday",146,4,U.S. Federal,2016-10-29,Ticker Report,Shane Hupp,News,Available,484293,AMCN-126392,1068 words,Shane Hupp,1068,English,41
"Ballentine Partners LLC Has $13,130,000 Stake in FedEx Corp. (FDX)",urn:contentItem:5M2R-CRY1-F03R-N4DK-00000-00,2016-10-31,"October 31, 2016 Monday",146,5,U.S. Federal; Oregon,2016-10-31,DailyPolitical,Tyrone Williams,News,Available,484233,AMCN-116307,1065 words,Tyrone Williams,1065,English,41
Potential FedEx (FDX ) Trade Has 5.36% Downside Protection,urn:contentItem:5M23-GT21-JDN4-T0C6-00000-00,2016-10-28,"October 28, 2016 Friday",146,6,U.S. Federal,2016-10-28,Fresh Brewed Media,,News,Available,345147,FRBREW2016,229 words,,229,English,41
FedEx Corp. (FDX) Shares Sold by DUPONT CAPITAL MANAGEMENT Corp,urn:contentItem:5M26-1231-JCMN-Y13B-00000-00,2016-10-29,"October 29, 2016 Saturday",145,7,U.S. Federal,2016-10-29,Ticker Report,Logan Wallace,News,Available,484293,AMCN-126392,1036 words,Logan Wallace,1036,English,41
FedEx Corp. (FDX) Stake Boosted by TD Capital Management LLC,urn:contentItem:5M30-M911-F03R-N10J-00000-00,2016-11-02,"November 2, 2016 Wednesday",145,8,U.S. Federal,2016-11-02,DailyPolitical,Tyrone Williams,News,Available,484233,AMCN-116307,1001 words,Tyrone Williams,1001,English,41
FedEx Corp. (FDX) Stake Cut by RDL Financial Inc.,urn:contentItem:5M2H-9HG1-JCMN-Y1GJ-00000-00,2016-10-30,"October 30, 2016 Sunday",145,9,U.S. Federal,2016-10-30,DailyPolitical,Stacy Sanders,News,Available,484233,AMCN-116307,1082 words,Stacy Sanders,1082,English,41
Sheaff Brock Investment Advisors LLC Lowers Position in FedEx Corp. (FDX),urn:contentItem:5M3B-S0D1-F03R-N3R3-00000-00,2016-11-02,"November 2, 2016 Wednesday",145,10,U.S. Federal,2016-11-02,Ticker Report,Shane Hupp,News,Available,484293,AMCN-126392,1113 words,Shane Hupp,1113,English,41
FedEx (FDX ) Showing Support Near $171.58,urn:contentItem:5M4F-BCW1-F146-H0K5-00000-00,2016-11-07,"November 7, 2016 Monday",148,1,U.S. Federal,2016-11-07,Fresh Brewed Media,,News,Available,345147,FRBREW2016,305 words,,305,English,66
FedEx (FDX ) Showing Support Near $171.58,urn:contentItem:5M4N-9MW1-JDN4-T24B-00000-00,2016-11-07,"November 7, 2016 Monday",148,2,U.S. Federal,2016-11-07,Fresh Brewed Media,,News,Available,345147,FRBREW2016,305 words,,305,English,66
FedEx (FDX ) Showing Bearish Technicals,urn:contentItem:5M4F-BCW1-F146-H2TX-00000-00,2016-11-08,"November 8, 2016 Tuesday",147,3,U.S. Federal,2016-11-08,Fresh Brewed Media,,News,Available,345147,FRBREW2016,223 words,,223,English,66
FedEx (FDX ) Showing Bearish Technicals,urn:contentItem:5M4N-9MV1-JDN4-T304-00000-00,2016-11-08,"November 8, 2016 Tuesday",147,4,U.S. Federal,2016-11-08,Fresh Brewed Media,,News,Available,345147,FRBREW2016,223 words,,223,English,66
Estabrook Capital Management Lowers Position in FedEx Corp. (FDX),urn:contentItem:5M4N-8BX1-JCMN-Y388-00000-00,2016-11-10,"November 10, 2016 Thursday",146,5,U.S. Federal,2016-11-10,DailyPolitical,Trevor Kearing,News,Available,484233,AMCN-116307,1004 words,Trevor Kearing,1004,English,66
FedEx (FDX ) Showing Support Near $174.04,urn:contentItem:5M4W-8SC1-JDN4-T1WT-00000-00,2016-11-10,"November 10, 2016 Thursday",146,6,U.S. Federal,2016-11-10,Fresh Brewed Media,,News,Available,345147,FRBREW2016,234 words,,234,English,66
Wetherby Asset Management Inc. Raises Position in FedEx Corp. (FDX),urn:contentItem:5M48-KFY1-F03R-N2YD-00000-00,2016-11-08,"November 8, 2016 Tuesday",146,7,U.S. Federal; South Dakota,2016-11-08,DailyPolitical,Patrick Bannon,News,Available,484233,AMCN-116307,1043 words,Patrick Bannon,1043,English,66
FedEx Corp. (FDX) Shares Sold by Peapack Gladstone Financial Corp,urn:contentItem:5M4W-7CD1-F03R-N0S2-00000-00,2016-11-10,"November 10, 2016 Thursday",145,8,U.S. Federal,2016-11-10,Ticker Report,Max Byerly,News,Available,484293,AMCN-126392,991 words,Max Byerly,991,English,66
Ameritas Investment Partners Inc. Cuts Position in FedEx Corp. (FDX),urn:contentItem:5M3C-T331-F03R-N0R2-00000-00,2016-11-04,"November 4, 2016 Friday",145,9,U.S. Federal,2016-11-04,Ticker Report,Joseph Griffin,News,Available,484293,AMCN-126392,1031 words,Joseph Griffin,1031,English,66
Potential FedEx (FDX ) Trade Has 4.11% Downside Protection,urn:contentItem:5M3K-92V1-JDN4-T1G9-00000-00,2016-11-04,"November 4, 2016 Friday",145,10,U.S. Federal,2016-11-04,Fresh Brewed Media,,News,Available,345147,FRBREW2016,229 words,,229,English,66
FedEx (FDX ) Showing Support Near $180.94,urn:contentItem:5M6C-3291-F146-H381-00000-00,2016-11-17,"November 17, 2016 Thursday",148,1,U.S. Federal,2016-11-17,Fresh Brewed Media,,News,Available,345147,FRBREW2016,305 words,,305,English,64
FedEx (FDX ) Showing Support Near $179.50,urn:contentItem:5M53-7Y21-JDN4-T1X6-00000-00,2016-11-11,"November 11, 2016 Friday",147,2,U.S. Federal,2016-11-11,Fresh Brewed Media,,News,Available,345147,FRBREW2016,247 words,,247,English,64
FedEx (FDX ) Showing Bearish Technicals,urn:contentItem:5M5Y-4NR1-JDN4-T4CS-00000-00,2016-11-15,"November 15, 2016 Tuesday",147,3,U.S. Federal,2016-11-15,Fresh Brewed Media,,News,Available,345147,FRBREW2016,223 words,,223,English,64
FedEx Corp. ( FDX ) Shares Bought by Washington Trust Bank,urn:contentItem:5M66-BBG1-JCMN-Y3TR-00000-00,2016-11-17,"November 17, 2016 Thursday",146,4,U.S. Federal,2016-11-17,Ticker Report,Shane Hupp,News,Available,484293,AMCN-126392,1037 words,Shane Hupp,1037,English,64
FedEx (FDX ) Trading Near $186.34 Resistance Level,urn:contentItem:5M5R-5HH1-JDN4-T433-00000-00,2016-11-14,"November 14, 2016 Monday",146,5,U.S. Federal,2016-11-14,Fresh Brewed Media,,News,Available,345147,FRBREW2016,234 words,,234,English,64
Zurich Insurance Group Ltd FI Reduces Stake in FedEx Corp. (FDX),urn:contentItem:5M4X-HP51-JCMN-Y0B2-00000-00,2016-11-11,"November 11, 2016 Friday",146,6,U.S. Federal,2016-11-11,DailyPolitical,Jeff Wilder,News,Available,484233,AMCN-116307,1048 words,Jeff Wilder,1048,English,64
"Kentucky Retirement Systems Purchases Shares of 21,228 FedEx Corp. (FDX)",urn:contentItem:5M60-C811-JCMN-Y08V-00000-00,2016-11-16,"November 16, 2016 Wednesday",146,7,U.S. Federal; Kentucky,2016-11-16,Ticker Report,Max Byerly,News,Available,484293,AMCN-126392,1024 words,Max Byerly,1024,English,64
Passport Capital LLC Purchases New Stake in FedEx Corp. (FDX),urn:contentItem:5M59-3G81-F03R-N049-00000-00,2016-11-12,"November 12, 2016 Saturday",145,8,U.S. Federal,2016-11-12,DailyPolitical,Trevor Kearing,News,Available,484233,AMCN-116307,999 words,Trevor Kearing,999,English,64
FedEx Corp. (FDX) Shares Sold by Arizona State Retirement System,urn:contentItem:5M4Y-X4M1-JCMN-Y0RS-00000-00,2016-11-11,"November 11, 2016 Friday",145,9,U.S. Federal; Arizona,2016-11-11,DailyPolitical,Patrick Bannon,News,Available,484233,AMCN-116307,1063 words,Patrick Bannon,1063,English,64
"Cubist Systematic Strategies LLC Has $7,597,000 Position in FedEx Corp. (FDX)",urn:contentItem:5M53-61G1-JCMN-Y4FH-00000-00,2016-11-11,"November 11, 2016 Friday",145,10,U.S. Federal,2016-11-11,DailyPolitical,Patrick Bannon,News,Available,484233,AMCN-116307,1010 words,Patrick Bannon,1010,English,64
FedEx (FDX ) Showing Bearish Technicals With Resistance At $189.55,urn:contentItem:5M76-YTD1-F146-H433-00000-00,2016-11-21,"November 21, 2016 Monday",146,1,U.S. Federal,2016-11-21,Fresh Brewed Media,,News,Available,345147,FRBREW2016,244 words,,244,English,78
FedEx (FDX ) Showing Bearish Technicals With Support At $182.75,urn:contentItem:5M6K-28B1-F146-H3YT-00000-00,2016-11-18,"November 18, 2016 Friday",146,2,U.S. Federal,2016-11-18,Fresh Brewed Media,,News,Available,345147,FRBREW2016,247 words,,247,English,78
FedEx Corp. (FDX) Stake Held by CG Asset Management LLC,urn:contentItem:5M7D-WJK1-F03R-N14Y-00000-00,2016-11-23,"November 23, 2016 Wednesday",146,3,U.S. Federal,2016-11-23,Zolmax.com,Wayne Rhoads,News,Available,484302,AMCN-116308,389 words,Wayne Rhoads,389,English,78
FedEx Corp. (FDX) Shares Bought by Mycio Wealth Partners LLC,urn:contentItem:5M7V-S651-F03R-N1H5-00000-00,2016-11-24,"November 24, 2016 Thursday",146,4,U.S. Federal,2016-11-24,Ticker Report,Stephan Byrd,News,Available,484293,AMCN-126392,1057 words,Stephan Byrd,1057,English,78
FedEx (FDX ) Trading Near $187.09 Support Level,urn:contentItem:5M7M-X4Y1-F146-H199-00000-00,2016-11-23,"November 23, 2016 Wednesday",146,5,U.S. Federal,2016-11-23,Fresh Brewed Media,,News,Available,345147,FRBREW2016,235 words,,235,English,78
Potential FedEx (FDX ) Trade Has 4.33% Downside Protection,urn:contentItem:5M7D-XYS1-JDN4-T084-00000-00,2016-11-22,"November 22, 2016 Tuesday",146,6,U.S. Federal,2016-11-22,Fresh Brewed Media,,News,Available,345147,FRBREW2016,223 words,,223,English,78
FedEx Corp. (FDX) Shares Sold by BNP Paribas Arbitrage SA,urn:contentItem:5M6D-B731-F03R-N2GW-00000-00,2016-11-18,"November 18, 2016 Friday",146,7,U.S. Federal,2016-11-18,DailyPolitical,Patrick Bannon,News,Available,484233,AMCN-116307,937 words,Patrick Bannon,937,English,78
FedEx Corp. (FDX) Position Raised by Boston Family Office LLC,urn:contentItem:5M7M-VC01-JCMN-Y0VJ-00000-00,2016-11-23,"November 23, 2016 Wednesday",145,8,U.S. Federal,2016-11-23,Ticker Report,Max Byerly,News,Available,484293,AMCN-126392,1130 words,Max Byerly,1130,English,78
Triangle Securities Wealth Management Reduces Position in FedEx Corp. (FDX),urn:contentItem:5M70-W1J1-JCMN-Y0B6-00000-00,2016-11-20,"November 20, 2016 Sunday",145,9,U.S. Federal,2016-11-20,DailyPolitical,Tyrone Williams,News,Available,484233,AMCN-116307,1121 words,Tyrone Williams,1121,English,78
FedEx Corp. Declares Quarterly Dividend of $0.40 (FDX),urn:contentItem:5M72-6DC1-F03R-N2X5-00000-00,2016-11-21,"November 21, 2016 Monday",145,10,U.S. Federal; International,2016-11-21,Ticker Report,Stephan Byrd,News,Available,484293,AMCN-126392,993 words,Stephan Byrd,993,English,78
FedEx (FDX ) Showing Resistance Near $193.48,urn:contentItem:5M9B-NMH1-JDN4-T4Y6-00000-00,2016-12-01,"December 1, 2016 Thursday",148,1,U.S. Federal,2016-12-01,Fresh Brewed Media,,News,Available,345147,FRBREW2016,305 words,,305,English,42
FedEx (FDX ) Showing Resistance Near $191.73,urn:contentItem:5M82-VH01-F146-H13V-00000-00,2016-11-25,"November 25, 2016 Friday",148,2,U.S. Federal,2016-11-25,Fresh Brewed Media,,News,Available,345147,FRBREW2016,305 words,,305,English,42
FedEx (FDX ) Showing Bearish Technicals With Resistance At $192.56,urn:contentItem:5M8P-S3F1-JDN4-T403-00000-00,2016-11-28,"November 28, 2016 Monday",147,3,U.S. Federal,2016-11-28,Fresh Brewed Media,,News,Available,345147,FRBREW2016,306 words,,306,English,42
Potential FedEx (FDX ) Trade Has 3.33% Downside Protection,urn:contentItem:5M94-PDW1-JDN4-T445-00000-00,2016-11-30,"November 30, 2016 Wednesday",146,4,U.S. Federal,2016-11-30,Fresh Brewed Media,,News,Available,345147,FRBREW2016,213 words,,213,English,42
FedEx Corp. (FDX) Position Increased by Delta Lloyd NV,urn:contentItem:5M94-NDP1-F03R-N299-00000-00,2016-12-01,"December 1, 2016 Thursday",146,5,U.S. Federal,2016-12-01,DailyPolitical,Tyrone Williams,News,Available,484233,AMCN-116307,1093 words,Tyrone Williams,1093,English,42
FedEx Corp. (FDX) Downgraded by Vetr Inc. to 'Hold',urn:contentItem:5M8T-FWK1-JCMN-Y11W-00000-00,2016-11-29,"November 29, 2016 Tuesday",146,6,U.S. Federal; Kentucky,2016-11-29,Ticker Report,Joseph Griffin,News,Available,484293,AMCN-126392,1040 words,Joseph Griffin,1040,English,42
"National Pension Service Purchases 14,047 Shares of FedEx Corp. (FDX)",urn:contentItem:5M91-BM81-F03R-N3WF-00000-00,2016-11-30,"November 30, 2016 Wednesday",146,7,U.S. Federal,2016-11-30,DailyPolitical,Trevor Kearing,News,Available,484233,AMCN-116307,1094 words,Trevor Kearing,1094,English,42
"Callahan Advisors LLC Purchases 4,836 Shares of FedEx Corp. (FDX)",urn:contentItem:5M94-NDP1-F03R-N262-00000-00,2016-11-30,"November 30, 2016 Wednesday",146,8,U.S. Federal; Kentucky,2016-11-30,DailyPolitical,Latisha Jones,News,Available,484233,AMCN-116307,1139 words,Latisha Jones,1139,English,42
FedEx Corp. ( FDX ) Shares Sold by Retirement Systems of Alabama,urn:contentItem:5M8T-FWK1-JCMN-Y15D-00000-00,2016-11-29,"November 29, 2016 Tuesday",146,9,U.S. Federal; Alabama,2016-11-29,Ticker Report,Logan Wallace,News,Available,484293,AMCN-126392,1102 words,Logan Wallace,1102,English,42
"Cornerstone Investment Partners LLC Invests $50,013,000 in FedEx Corp. (FDX)",urn:contentItem:5M8T-FWK1-JCMN-Y091-00000-00,2016-11-29,"November 29, 2016 Tuesday",146,10,U.S. Federal,2016-11-29,DailyPolitical,Trevor Kearing,News,Available,484233,AMCN-116307,1080 words,Trevor Kearing,1080,English,42
FedEx Corp. (FDX) Position Held by Addenda Capital Inc.,urn:contentItem:5MB6-GWP1-F03R-N1D1-00000-00,2016-12-06,"December 6, 2016 Tuesday",147,1,U.S. Federal; Kentucky,2016-12-06,Ticker Report,Logan Wallace,News,Available,484293,AMCN-126392,1128 words,Logan Wallace,1128,English,28
FedEx (FDX ) Showing Bearish Technicals With Resistance At $196.10,urn:contentItem:5MBN-74P1-JDN4-T29C-00000-00,2016-12-07,"December 7, 2016 Wednesday",146,2,U.S. Federal,2016-12-07,Fresh Brewed Media,,News,Available,345147,FRBREW2016,248 words,,248,English,28
FedEx Corp. (FDX) Stake Lowered by Prudential Financial Inc.,urn:contentItem:5MB9-6GS1-JCMN-Y391-00000-00,2016-12-06,"December 6, 2016 Tuesday",146,3,U.S. Federal,2016-12-06,DailyPolitical,Patrick Bannon,News,Available,484233,AMCN-116307,1123 words,Patrick Bannon,1123,English,28
FedEx (FDX ) Showing Bearish Technicals With Support At $192.20,urn:contentItem:5MBD-HJ61-F146-H2K1-00000-00,2016-12-06,"December 6, 2016 Tuesday",146,4,U.S. Federal,2016-12-06,Fresh Brewed Media,,News,Available,345147,FRBREW2016,247 words,,247,English,28
"AMI Asset Management Corp Invests $20,725,000 in FedEx Corp. (FDX)",urn:contentItem:5MB3-6J71-JCMN-Y0J3-00000-00,2016-12-05,"December 5, 2016 Monday",146,5,U.S. Federal,2016-12-05,DailyPolitical,Stacy Sanders,News,Available,484233,AMCN-116307,1118 words,Stacy Sanders,1118,English,28
Novare Capital Management LLC Raises Stake in FedEx Corp. (FDX),urn:contentItem:5M9J-M0X1-JCMN-Y4B7-00000-00,2016-12-03,"December 3, 2016 Saturday",146,6,U.S. Federal,2016-12-03,Ticker Report,Max Byerly,News,Available,484293,AMCN-126392,1127 words,Max Byerly,1127,English,28
"Amica Mutual Insurance Co. Has $1,913,000 Position in FedEx Corp. (FDX)",urn:contentItem:5MB7-SJ01-JCMN-Y29P-00000-00,2016-12-06,"December 6, 2016 Tuesday",146,7,U.S. Federal,2016-12-06,Ticker Report,Shane Hupp,News,Available,484293,AMCN-126392,1120 words,Shane Hupp,1120,English,28
"FedEx , UPS : Investors Too Bearish About The Long-Term Threat From E-Commerce",urn:contentItem:5MC2-F771-DXWP-T0PV-00000-00,2016-12-06,"December 6, 2016 Tuesday",137,8,U.S. Federal,2016-12-06,Benzinga.com,Jim Swanson,News,Available,401674,BENZGA2016,368 words,Jim Swanson,368,English,28
Aegon NV (AEG) Receives $5.38 Consensus Price Target from Brokerages,urn:contentItem:5M9K-VSB1-JCMN-Y46P-00000-00,2016-12-03,"December 3, 2016 Saturday",130,9,U.S. Federal; International,2016-12-03,DailyPolitical,Stacy Sanders,News,Available,484233,AMCN-116307,601 words,Stacy Sanders,601,English,28
"DIAM Co. Ltd. Has $8,154,000 Position in PRA Health Sciences Inc. (PRAH)",urn:contentItem:5MBD-FYD1-F03R-N0V3-00000-00,2016-12-06,"December 6, 2016 Tuesday",128,10,U.S. Federal,2016-12-06,DailyPolitical,Tyrone Williams,News,Available,484233,AMCN-116307,849 words,Tyrone Williams,849,English,28
FedEx (FDX ) Trading Near $195.45 Support Level,urn:contentItem:5MDB-86K1-JDN4-T3VN-00000-00,2016-12-15,"December 15, 2016 Thursday",147,1,U.S. Federal,2016-12-15,Fresh Brewed Media,,News,Available,345147,FRBREW2016,248 words,,248,English,58
FedEx Corp. (FDX) Position Maintained by Chatham Capital Group Inc.,urn:contentItem:5MD5-HD01-F03R-N126-00000-00,2016-12-15,"December 15, 2016 Thursday",146,2,U.S. Federal,2016-12-15,Ticker Report,Ethan Ryder,News,Available,484293,AMCN-126392,1122 words,Ethan Ryder,1122,English,58
FedEx (FDX ) Trading Near $199.69 Resistance Level,urn:contentItem:5MC2-F421-F146-H0HB-00000-00,2016-12-09,"December 9, 2016 Friday",146,3,U.S. Federal,2016-12-09,Fresh Brewed Media,,News,Available,345147,FRBREW2016,234 words,,234,English,58
Potential FedEx (FDX ) Trade Has 3.78% Downside Protection,urn:contentItem:5MD4-92J1-JDN4-T2KD-00000-00,2016-12-14,"December 14, 2016 Wednesday",146,4,U.S. Federal,2016-12-14,Fresh Brewed Media,,News,Available,345147,FRBREW2016,224 words,,224,English,58
FedEx Corp. (FDX) Stake Lowered by GAM Holding AG,urn:contentItem:5MBY-1RP1-JCMN-Y196-00000-00,2016-12-09,"December 9, 2016 Friday",146,5,U.S. Federal,2016-12-09,DailyPolitical,Patrick Bannon,News,Available,484233,AMCN-116307,1117 words,Patrick Bannon,1117,English,58
"British Airways Pensions Investment Management Ltd Acquires Shares of 133,427 FedEx Corp. (FDX)",urn:contentItem:5MCP-8S31-F03R-N3C7-00000-00,2016-12-12,"December 12, 2016 Monday",145,6,U.S. Federal,2016-12-12,DailyPolitical,Tyrone Williams,News,Available,484233,AMCN-116307,1121 words,Tyrone Williams,1121,English,58
FedEx Corp. (FDX) Upgraded by Vetr Inc. to Buy,urn:contentItem:5MD5-HD01-F03R-N195-00000-00,2016-12-15,"December 15, 2016 Thursday",145,7,U.S. Federal,2016-12-15,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,1101 words,Hanz Christensen,1101,English,58
FedEx Corp. ( FDX ) Stock Rating Reaffirmed by Sanford C. Bernstein,urn:contentItem:5MBY-1RP1-JCMN-Y3BY-00000-00,2016-12-09,"December 9, 2016 Friday",144,8,U.S. Federal,2016-12-09,Ticker Report,Shane Hupp,News,Available,484293,AMCN-126392,1076 words,Shane Hupp,1076,English,58
FedEx Corp. 's (FDX) Outperform Rating Reaffirmed at Oppenheimer Holdings Inc.,urn:contentItem:5MD0-XYT1-JCMN-Y2G2-00000-00,2016-12-14,"December 14, 2016 Wednesday",143,9,U.S. Federal,2016-12-14,Ticker Report,Logan Wallace,News,Available,484293,AMCN-126392,1073 words,Logan Wallace,1073,English,58
Brokerages Set ARM Holdings plc (ARMH) Price Target at $55.14,urn:contentItem:5MC3-M9D1-JCMN-Y22T-00000-00,2016-12-10,"December 10, 2016 Saturday",131,10,U.S. Federal,2016-12-10,DailyPolitical,Jeff Wilder,News,Available,484233,AMCN-116307,483 words,Jeff Wilder,483,English,58
FedEx (FDX ) Showing Bearish Technicals,urn:contentItem:5MF6-5071-JDN4-T011-00000-00,2016-12-19,"December 19, 2016 Monday",149,1,U.S. Federal,2016-12-19,Fresh Brewed Media,,News,Available,345147,FRBREW2016,306 words,,306,English,283
Potential FedEx (FDX ) Trade Has 3.42% Downside Protection,urn:contentItem:5MFM-39C1-F146-H44G-00000-00,2016-12-21,"December 21, 2016 Wednesday",147,2,U.S. Federal,2016-12-21,Fresh Brewed Media,,News,Available,345147,FRBREW2016,308 words,,308,English,283
FedEx Corp. (FDX) Shares Sold by Northstar Asset Management LLC,urn:contentItem:5MFF-B6H1-JCMN-Y2RG-00000-00,2016-12-21,"December 21, 2016 Wednesday",146,3,U.S. Federal,2016-12-21,Ticker Report,Ethan Ryder,News,Available,484293,AMCN-126392,1152 words,Ethan Ryder,1152,English,283
Norinchukin Bank The Decreases Stake in FedEx Corp. (FDX),urn:contentItem:5MFM-2781-JCMN-Y220-00000-00,2016-12-22,"December 22, 2016 Thursday",146,4,U.S. Federal,2016-12-22,Ticker Report,Logan Wallace,News,Available,484293,AMCN-126392,1112 words,Logan Wallace,1112,English,283
BlackRock Advisors LLC Lowers Stake in FedEx Corp. (FDX),urn:contentItem:5MDJ-5CY1-JCMN-Y4NJ-00000-00,2016-12-16,"December 16, 2016 Friday",146,5,U.S. Federal,2016-12-16,DailyPolitical,Stacy Sanders,News,Available,484233,AMCN-116307,1127 words,Stacy Sanders,1127,English,283
Investment Analysts' Weekly Ratings Updates for FedEx Corp. (FDX),urn:contentItem:5MF1-BB91-JCMN-Y0GB-00000-00,2016-12-19,"December 19, 2016 Monday",146,6,U.S. Federal,2016-12-19,Ticker Report,Ethan Ryder,News,Available,484293,AMCN-126392,558 words,Ethan Ryder,558,English,283
FedEx Corp. (FDX) Stake Boosted by Daniel Devine Co,urn:contentItem:5MF7-C291-JCMN-Y0N3-00000-00,2016-12-20,"December 20, 2016 Tuesday",146,7,U.S. Federal,2016-12-20,Ticker Report,Ethan Ryder,News,Available,484293,AMCN-126392,1119 words,Ethan Ryder,1119,English,283
Heritage Investors Management Corp Boosts Stake in FedEx Corp. (FDX),urn:contentItem:5MDJ-5CY1-JCMN-Y50V-00000-00,2016-12-16,"December 16, 2016 Friday",146,8,U.S. Federal,2016-12-16,Ticker Report,Shane Hupp,News,Available,484293,AMCN-126392,1115 words,Shane Hupp,1115,English,283
"DekaBank Deutsche Girozentrale Has $23,590,000 Position in FedEx Corp. (FDX)",urn:contentItem:5MFP-P2H1-JCMN-Y4MG-00000-00,2016-12-22,"December 22, 2016 Thursday",146,9,U.S. Federal,2016-12-22,Ticker Report,Stephan Byrd,News,Available,484293,AMCN-126392,1099 words,Stephan Byrd,1099,English,283
"Ameriprise Financial Inc. Purchases 696,512 Shares of FedEx Corp. (FDX)",urn:contentItem:5MFG-RSC1-F03R-N2V4-00000-00,2016-12-21,"December 21, 2016 Wednesday",146,10,U.S. Federal,2016-12-21,Watchlist News,Nicole Kennedy,News,Available,484299,AMCN-135127,1044 words,Nicole Kennedy,1044,English,283
FedEx (FDX ) Showing Support Near $185.80,urn:contentItem:5MH9-VV41-F146-H1HN-00000-00,2016-12-29,"December 29, 2016 Thursday",148,1,U.S. Federal,2016-12-29,Fresh Brewed Media,,News,Available,345147,FRBREW2016,248 words,,248,English,81
FedEx (FDX ) Showing Bearish Technicals,urn:contentItem:5MH3-WK61-JDN4-T3M2-00000-00,2016-12-28,"December 28, 2016 Wednesday",147,2,U.S. Federal,2016-12-28,Fresh Brewed Media,,News,Available,345147,FRBREW2016,214 words,,214,English,81
FedEx (FDX ) Showing Bearish Technicals,urn:contentItem:5MG2-1PH1-F146-H1MR-00000-00,2016-12-23,"December 23, 2016 Friday",147,3,U.S. Federal,2016-12-23,Fresh Brewed Media,,News,Available,345147,FRBREW2016,223 words,,223,English,81
FedEx (FDX ) Showing Bearish Technicals With Support At $189.69,urn:contentItem:5MGN-Y7T1-JDN4-T0HF-00000-00,2016-12-26,"December 26, 2016 Monday",146,4,U.S. Federal,2016-12-26,Fresh Brewed Media,,News,Available,345147,FRBREW2016,248 words,,248,English,81
FedEx Corp. (FDX) Shares Bought by Bartlett Co. LLC,urn:contentItem:5MFX-MPS1-JCMN-Y4TJ-00000-00,2016-12-23,"December 23, 2016 Friday",146,5,U.S. Federal,2016-12-23,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,1118 words,Hanz Christensen,1118,English,81
"Advisor Group Inc. Has $2,627,000 Stake in FedEx Corp. (FDX)",urn:contentItem:5MFW-8C11-F03R-N4G5-00000-00,2016-12-23,"December 23, 2016 Friday",146,6,U.S. Federal,2016-12-23,DailyPolitical,Jeff Wilder,News,Available,484233,AMCN-116307,1109 words,Jeff Wilder,1109,English,81
FedEx Corp. (FDX) Receives 'Overweight' Rating from Barclays PLC,urn:contentItem:5MGR-BC51-JCMN-Y1X1-00000-00,2016-12-27,"December 27, 2016 Tuesday",146,7,U.S. Federal; Kentucky,2016-12-27,Watchlist News,Mark Dietrich,News,Available,484299,AMCN-135127,1008 words,Mark Dietrich,1008,English,81
"Strategic Advisors LLC Acquires Shares of 1,389 FedEx Corp. (FDX)",urn:contentItem:5MGG-CGJ1-F03R-N3S6-00000-00,2016-12-25,"December 25, 2016 Sunday",146,8,U.S. Federal,2016-12-25,Watchlist News,Nicole Kennedy,News,Available,484299,AMCN-135127,1057 words,Nicole Kennedy,1057,English,81
"Grandfield Dodd LLC Purchases 3,548 Shares of FedEx Corp. (FDX)",urn:contentItem:5MG4-HTC1-F03R-N3JG-00000-00,2016-12-24,"December 24, 2016 Saturday",146,9,U.S. Federal,2016-12-24,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,1140 words,Lindsey Winhoffer,1140,English,81
Hartline Investment Corp Sells 15 Shares of FedEx Corp. (FDX),urn:contentItem:5MG3-6Y11-JCMN-Y3Y0-00000-00,2016-12-24,"December 24, 2016 Saturday",145,10,U.S. Federal; Michigan,2016-12-24,DailyPolitical,Patrick Bannon,News,Available,484233,AMCN-116307,1121 words,Patrick Bannon,1121,English,81
FedEx (FDX ) Showing Bearish Technicals,urn:contentItem:5MJT-N2C1-F146-H2M0-00000-00,2017-01-05,"January 5, 2017 Thursday",148,1,U.S. Federal,2017-01-05,Fresh Brewed Media,,News,Available,345147,FRBREW2017,305 words,,305,English,42
FedEx Corporation (FDX) Position Lowered by IBM Retirement Fund,urn:contentItem:5MHH-R031-JCMN-Y2MT-00000-00,2016-12-31,"December 31, 2016 Saturday",147,2,U.S. Federal,2016-12-31,DailyPolitical,Stacy Sanders,News,Available,484233,AMCN-116307,1137 words,Stacy Sanders,1137,English,42
