Date,news_pos_sentiment_count,news_sentiment_daily_avg,twitter_pos_sentiment_count
2021-05-18,0.0,0.0,5.0
2021-05-19,0.0,0.0,
2021-05-20,0.0,-0.071,2.0
2021-05-21,0.0,0.0,3.0
2021-05-24,0.0,,
2021-05-25,0.0,0.0,
2021-05-26,6.0,0.7527,3.0
2021-05-27,0.0,0.0,2.0
2021-05-28,1.0,0.0785,2.0
2021-05-31,0.0,0.0,1.0
2021-06-01,0.0,,
2021-06-02,0.0,0.0,2.0
2021-06-03,1.0,0.1191,
2021-06-04,1.0,0.1702,1.0
2021-06-07,0.0,,1.0
2021-06-08,0.0,0.0,1.0
2021-06-09,2.0,0.2875,4.0
2021-06-10,0.0,0.0,
2021-06-11,0.0,0.0,1.0
2021-06-14,0.0,,
2021-06-15,2.0,0.0537,3.0
2021-06-16,1.0,0.0596,5.0
2021-06-17,0.0,0.0,
2021-06-18,0.0,0.0,1.0
2021-06-21,0.0,,
2021-06-22,0.0,0.0,2.0
2021-06-23,0.0,0.0,1.0
2021-06-24,0.0,0.0,
2021-06-25,2.0,0.0261,
2021-06-28,0.0,,
2021-06-29,0.0,0.0,1.0
2021-06-30,,,
2021-07-01,0.0,0.0,2.0
2021-07-02,0.0,-0.3821,3.0
2021-07-05,0.0,,
2021-07-06,0.0,,
2021-07-07,2.0,0.0473,5.0
2021-07-08,0.0,0.0,5.0
2021-07-09,2.0,-0.2146,4.0
2021-07-12,0.0,0.0,
2021-07-13,0.0,0.0,
2021-07-14,0.0,0.0,1.0
2021-07-15,0.0,0.0,
2021-07-16,0.0,0.0,
2021-07-19,0.0,,1.0
2021-07-20,0.0,0.0,1.0
2021-07-21,0.0,0.0,2.0
2021-07-22,1.0,-0.0434,1.0
2021-07-23,50.0,0.6352,31.0
2021-07-26,0.0,,2.0
2021-07-27,1.0,0.0818,5.0
2021-07-28,1.0,0.044,
2021-07-29,0.0,,2.0
2021-07-30,0.0,0.0,2.0
2021-08-02,0.0,0.0,1.0
2021-08-03,0.0,0.0,
2021-08-04,0.0,0.0,
2021-08-05,0.0,-0.0718,
2021-08-06,2.0,0.17,4.0
2021-08-09,0.0,,
2021-08-10,0.0,0.0,
2021-08-11,0.0,0.0,2.0
2021-08-12,0.0,0.0,
2021-08-13,0.0,0.0,3.0
2021-08-16,0.0,0.0,
2021-08-17,0.0,0.0,
2021-08-18,0.0,0.0,1.0
2021-08-19,0.0,0.0,2.0
2021-08-20,0.0,0.0,1.0
2021-08-23,0.0,0.0,0.0
2021-08-24,0.0,0.0,3.0
2021-08-25,0.0,0.0,1.0
2021-08-26,0.0,0.0,0.0
2021-08-27,1.0,0.0247,0.0
2021-08-30,0.0,0.0,1.0
2021-08-31,0.0,-0.4278,1.0
2021-09-01,0.0,-0.18,1.0
2021-09-02,0.0,0.0,0.0
2021-09-03,0.0,0.0,1.0
2021-09-06,0.0,0.0,1.0
2021-09-07,0.0,0.0,0.0
2021-09-08,0.0,0.0,3.0
2021-09-09,0.0,0.0,3.0
2021-09-10,0.0,-0.3115,5.0
2021-09-13,0.0,0.0,0.0
2021-09-14,0.0,-0.3214,3.0
2021-09-15,1.0,-0.5619,3.0
2021-09-16,4.0,0.711,0.0
2021-09-17,0.0,-0.7214,2.0
2021-09-20,0.0,0.0,0.0
2021-09-21,0.0,-0.9933,2.0
2021-09-22,0.0,-0.9817,0.0
2021-09-23,4.0,0.9163,2.0
2021-09-24,4.0,0.1319,0.0
2021-09-27,0.0,0.0,2.0
2021-09-28,3.0,0.1227,2.0
2021-09-29,0.0,-0.8073,1.0
2021-09-30,4.0,0.9407,2.0
2021-10-01,2.0,-0.0769,3.0
2021-10-04,3.0,0.1668,10.0
2021-10-05,4.0,0.3448,11.0
2021-10-06,4.0,0.8026,1.0
2021-10-07,4.0,0.6454,2.0
2021-10-08,3.0,-0.1595,18.0
2021-10-11,0.0,,1.0
2021-10-12,0.0,-0.9817,3.0
2021-10-13,0.0,-0.7765,3.0
2021-10-14,4.0,0.1038,3.0
2021-10-15,5.0,0.2434,5.0
2021-10-18,0.0,,2.0
2021-10-19,5.0,0.1701,3.0
2021-10-20,2.0,-0.1186,3.0
2021-10-21,4.0,0.0496,5.0
2021-10-22,38.0,0.3293,20.0
2021-10-25,1.0,0.4267,0.0
2021-10-26,4.0,0.0703,4.0
2021-10-27,4.0,0.7563,4.0
2021-10-28,0.0,-0.051,6.0
2021-10-29,5.0,0.5961,7.0
2021-11-01,0.0,-0.6699,1.0
2021-11-02,0.0,-0.6275,1.0
2021-11-03,4.0,0.3441,4.0
2021-11-04,0.0,-0.2565,0.0
2021-11-05,0.0,-0.4806,0.0
2021-11-08,0.0,,0.0
2021-11-09,4.0,0.9167,2.0
2021-11-10,3.0,0.0638,1.0
2021-11-11,3.0,0.0426,2.0
2021-11-12,0.0,-0.7795,0.0
2021-11-15,0.0,0.0,0.0
2021-11-16,0.0,-0.9292,0.0
2021-11-17,5.0,0.6937,0.0
2021-11-18,0.0,-0.6343,3.0
2021-11-19,4.0,0.5377,1.0
2021-11-22,0.0,-0.3664,0.0
2021-11-23,4.0,0.1808,9.0
2021-11-24,4.0,0.6054,1.0
2021-11-25,0.0,-0.2368,3.0
2021-11-26,0.0,0.0,0.0
2021-11-29,1.0,0.6321,2.0
2021-11-30,1.0,-0.769,2.0
2021-12-01,0.0,-0.2274,1.0
2021-12-02,1.0,-0.2827,2.0
2021-12-03,4.0,0.9389,0.0
2021-12-06,0.0,0.0,0.0
2021-12-07,4.0,0.0418,0.0
2021-12-08,0.0,0.0,6.0
2021-12-09,4.0,0.7477,1.0
2021-12-10,0.0,-0.0906,2.0
2021-12-13,0.0,0.0,0.0
2021-12-14,0.0,-0.7817,1.0
2021-12-15,0.0,-0.2534,0.0
2021-12-16,3.0,0.17,0.0
2021-12-17,3.0,0.1232,2.0
2021-12-20,0.0,0.0,0.0
2021-12-21,1.0,-0.8243,0.0
2021-12-22,3.0,0.647,1.0
2021-12-23,3.0,0.8775,2.0
2021-12-24,4.0,0.7811,1.0
2021-12-27,0.0,0.0,0.0
2021-12-28,4.0,0.9183,1.0
2021-12-29,3.0,0.8469,2.0
2021-12-30,4.0,0.6004,3.0
2021-12-31,1.0,-0.6846,1.0
2022-01-03,2.0,0.8647,1.0
2022-01-04,1.0,-0.8423,1.0
2022-01-05,6.0,0.4978,7.0
2022-01-06,4.0,0.7385,3.0
2022-01-07,3.0,0.6487,2.0
2022-01-10,0.0,,2.0
2022-01-11,1.0,-0.3438,7.0
2022-01-12,0.0,-0.3011,0.0
2022-01-13,3.0,0.0715,2.0
2022-01-14,3.0,0.0507,1.0
2022-01-17,1.0,0.0125,2.0
2022-01-18,2.0,0.0078,2.0
2022-01-19,0.0,-0.0721,3.0
2022-01-20,7.0,0.0524,8.0
2022-01-21,42.0,0.3201,46.0
2022-01-24,2.0,-0.2418,2.0
2022-01-25,1.0,-0.2869,4.0
2022-01-26,0.0,-0.0935,2.0
2022-01-27,2.0,0.0599,1.0
2022-01-28,0.0,-0.2603,5.0
2022-01-31,2.0,0.1151,0.0
2022-02-01,2.0,-0.0883,2.0
2022-02-02,4.0,0.0513,3.0
2022-02-03,4.0,0.0285,3.0
2022-02-04,3.0,-0.0213,2.0
2022-02-07,1.0,0.1456,1.0
2022-02-08,2.0,-0.1459,0.0
2022-02-09,3.0,0.4314,1.0
2022-02-10,3.0,0.0269,4.0
2022-02-11,1.0,-0.0668,2.0
2022-02-14,0.0,0.0,0.0
2022-02-15,3.0,0.3276,2.0
2022-02-16,3.0,0.4554,3.0
2022-02-17,3.0,0.1166,4.0
2022-02-18,0.0,-0.9817,7.0
2022-02-21,1.0,0.6321,1.0
2022-02-22,2.0,0.1259,2.0
2022-02-23,1.0,-0.2405,4.0
2022-02-24,1.0,-0.4913,1.0
2022-02-25,0.0,-0.8647,0.0
2022-02-28,0.0,,3.0
2022-03-01,0.0,-0.3373,0.0
2022-03-02,0.0,-0.6775,1.0
2022-03-03,3.0,0.872,9.0
2022-03-04,5.0,0.3781,13.0
2022-03-07,0.0,0.0,2.0
2022-03-08,0.0,-0.7076,3.0
2022-03-09,0.0,-0.1111,3.0
2022-03-10,4.0,0.1572,2.0
2022-03-11,4.0,0.3655,1.0
2022-03-14,1.0,0.4022,1.0
2022-03-15,0.0,-0.92,2.0
2022-03-16,7.0,0.8458,0.0
2022-03-17,3.0,0.2447,2.0
2022-03-18,2.0,-0.2945,2.0
2022-03-21,0.0,,0.0
2022-03-22,3.0,0.2304,2.0
2022-03-23,4.0,0.4217,3.0
2022-03-24,7.0,0.57,7.0
2022-03-25,5.0,0.1561,3.0
2022-03-28,2.0,0.7152,3.0
2022-03-29,6.0,0.8648,3.0
2022-03-30,4.0,0.2182,5.0
2022-03-31,2.0,0.3997,4.0
2022-04-01,1.0,-0.6995,2.0
2022-04-04,0.0,,2.0
2022-04-05,0.0,-0.2615,2.0
2022-04-06,1.0,-0.4961,0.0
2022-04-07,0.0,-0.4751,7.0
2022-04-08,3.0,-0.2668,11.0
2022-04-11,0.0,,0.0
2022-04-12,2.0,0.2156,4.0
2022-04-13,2.0,0.2433,1.0
2022-04-14,0.0,-0.0643,3.0
2022-04-15,3.0,0.0128,1.0
2022-04-18,0.0,0.0,2.0
2022-04-19,0.0,-0.1911,2.0
2022-04-20,3.0,0.3845,0.0
2022-04-21,17.0,0.212,2.0
2022-04-22,20.0,0.2195,18.0
2022-04-25,0.0,0.0,1.0
2022-04-26,4.0,0.0328,2.0
2022-04-27,1.0,-0.8963,3.0
2022-04-28,3.0,0.4073,2.0
2022-04-29,3.0,0.0632,0.0
2022-05-02,0.0,0.0,1.0
2022-05-03,0.0,-0.5589,2.0
2022-05-04,0.0,-0.2537,1.0
2022-05-05,3.0,0.2362,1.0
2022-05-06,0.0,-0.2478,0.0
2022-05-09,0.0,0.0,0.0
2022-05-10,0.0,-0.6846,2.0
2022-05-11,0.0,-0.6532,0.0
2022-05-12,2.0,0.7747,0.0
2022-05-13,2.0,0.0107,16.0
2022-05-16,0.0,,1.0
2022-05-17,0.0,-0.8714,1.0
2022-05-18,3.0,0.3127,0.0
2022-05-19,0.0,-0.8755,4.0
2022-05-20,2.0,-0.9066,4.0
2022-05-23,1.0,-0.3147,2.0
2022-05-24,3.0,0.6365,0.0
2022-05-25,3.0,0.1962,2.0
2022-05-26,3.0,0.3692,1.0
2022-05-27,3.0,0.0687,1.0
2022-05-30,0.0,,0.0
2022-05-31,0.0,,0.0
2022-06-01,0.0,-0.6499,0.0
2022-06-02,2.0,0.1644,0.0
2022-06-03,3.0,0.8681,3.0
2022-06-06,0.0,0.0,0.0
2022-06-07,3.0,0.9502,1.0
2022-06-08,4.0,-0.3284,3.0
2022-06-09,0.0,-0.4389,0.0
2022-06-10,0.0,-0.9281,1.0
2022-06-13,0.0,0.0,0.0
2022-06-14,0.0,-0.4752,1.0
2022-06-15,2.0,0.0108,0.0
2022-06-16,3.0,0.183,1.0
2022-06-17,0.0,-0.8742,0.0
2022-06-20,0.0,0.0,0.0
2022-06-21,0.0,0.0,0.0
2022-06-22,3.0,0.3162,0.0
2022-06-23,0.0,-0.5491,0.0
2022-06-24,3.0,0.0787,0.0
2022-06-27,0.0,,0.0
2022-06-28,0.0,-0.8992,2.0
2022-06-29,0.0,-0.7213,0.0
2022-06-30,0.0,-0.6988,1.0
2022-07-01,3.0,0.5883,0.0
2022-07-04,0.0,0.0,0.0
2022-07-05,0.0,,1.0
2022-07-06,0.0,-0.4509,1.0
2022-07-07,0.0,-0.9951,3.0
2022-07-08,3.0,0.6783,0.0
2022-07-11,0.0,,1.0
2022-07-12,2.0,-0.5033,0.0
2022-07-13,0.0,-0.5062,1.0
2022-07-14,2.0,0.1715,2.0
2022-07-15,0.0,-0.1842,1.0
2022-07-18,0.0,0.0,3.0
2022-07-19,0.0,,0.0
2022-07-20,0.0,0.0,1.0
2022-07-21,9.0,0.0675,7.0
2022-07-22,9.0,-0.2167,15.0
2022-07-25,0.0,,1.0
2022-07-26,3.0,0.4639,1.0
2022-07-27,0.0,-0.0199,8.0
2022-07-28,4.0,0.0409,14.0
2022-07-29,3.0,0.1248,1.0
2022-08-01,0.0,,0.0
2022-08-02,0.0,-0.251,2.0
2022-08-03,1.0,-0.4689,2.0
2022-08-04,3.0,0.6597,0.0
2022-08-05,2.0,0.1622,0.0
2022-08-08,0.0,0.0,1.0
2022-08-09,0.0,-0.2431,0.0
2022-08-10,2.0,0.2428,0.0
2022-08-11,3.0,0.9211,1.0
2022-08-12,5.0,0.706,5.0
2022-08-15,0.0,0.0,0.0
2022-08-16,0.0,-0.8602,1.0
2022-08-17,3.0,0.0998,2.0
2022-08-18,0.0,-0.6704,3.0
2022-08-19,3.0,0.3019,0.0
2022-08-22,0.0,,2.0
2022-08-23,0.0,-0.8745,0.0
2022-08-24,3.0,0.8036,0.0
2022-08-25,3.0,0.8913,0.0
2022-08-26,3.0,0.5769,3.0
2022-08-29,0.0,0.0,3.0
2022-08-30,2.0,0.2505,2.0
2022-08-31,0.0,-0.1477,0.0
2022-09-01,0.0,-0.2514,1.0
2022-09-02,3.0,0.256,2.0
2022-09-05,0.0,,1.0
2022-09-06,0.0,0.0,1.0
2022-09-07,3.0,0.0493,2.0
2022-09-08,3.0,0.2091,1.0
2022-09-09,3.0,0.2194,1.0
2022-09-12,1.0,0.0089,4.0
2022-09-13,5.0,0.0172,9.0
2022-09-14,0.0,-0.0333,1.0
2022-09-15,7.0,-0.1771,11.0
2022-09-16,11.0,0.2559,10.0
2022-09-19,0.0,0.0,2.0
2022-09-20,3.0,0.2125,0.0
2022-09-21,0.0,-0.8776,0.0
2022-09-22,0.0,-0.6979,0.0
2022-09-23,0.0,-0.096,1.0
2022-09-26,0.0,0.0,0.0
2022-09-27,0.0,-0.3143,2.0
2022-09-28,0.0,-0.2934,0.0
2022-09-29,3.0,0.1471,2.0
2022-09-30,0.0,-0.9029,0.0
2022-10-03,0.0,0.0,0.0
2022-10-04,4.0,0.4626,0.0
2022-10-05,3.0,0.8764,0.0
2022-10-06,0.0,-0.8697,0.0
2022-10-07,0.0,-0.0498,1.0
2022-10-10,0.0,0.0,0.0
2022-10-11,0.0,-0.2242,0.0
2022-10-12,0.0,-0.1371,1.0
2022-10-13,0.0,-0.2895,5.0
2022-10-14,3.0,0.081,1.0
2022-10-17,0.0,0.0,2.0
2022-10-18,3.0,0.657,2.0
2022-10-19,3.0,0.2319,2.0
2022-10-20,13.0,0.2069,4.0
2022-10-21,11.0,-0.2766,22.0
2022-10-24,0.0,0.0,1.0
2022-10-25,3.0,0.213,2.0
2022-10-26,3.0,0.3034,2.0
2022-10-27,1.0,0.0038,2.0
2022-10-28,1.0,0.1132,0.0
2022-10-31,0.0,0.0,0.0
2022-11-01,0.0,-0.5924,0.0
2022-11-02,0.0,-0.1904,1.0
2022-11-03,0.0,-0.6639,0.0
2022-11-04,1.0,0.0563,0.0
2022-11-07,0.0,0.0,1.0
2022-11-08,0.0,-0.7957,0.0
2022-11-09,4.0,0.9149,0.0
2022-11-10,0.0,-0.2558,0.0
2022-11-11,2.0,0.1186,0.0
2022-11-14,0.0,0.0,0.0
2022-11-15,0.0,-0.0901,1.0
2022-11-16,0.0,-0.0523,2.0
2022-11-17,2.0,0.1479,0.0
2022-11-18,0.0,-0.8855,0.0
2022-11-21,0.0,0.0,0.0
2022-11-22,2.0,0.0829,1.0
2022-11-23,3.0,0.0469,1.0
2022-11-24,0.0,-0.2154,0.0
2022-11-25,0.0,,0.0
2022-11-28,0.0,,0.0
2022-11-29,1.0,-0.272,2.0
2022-11-30,6.0,0.2187,4.0
2022-12-01,0.0,0.0,6.0
2022-12-02,0.0,-0.0651,1.0
2022-12-05,1.0,0.0533,1.0
2022-12-06,0.0,-0.0795,3.0
2022-12-07,2.0,0.211,2.0
2022-12-08,2.0,0.1519,2.0
2022-12-09,3.0,0.1443,1.0
2022-12-12,0.0,0.0,0.0
2022-12-13,3.0,0.2628,2.0
2022-12-14,3.0,0.0824,1.0
2022-12-15,0.0,-0.4444,1.0
2022-12-16,0.0,-0.3687,1.0
2022-12-19,0.0,0.0,0.0
2022-12-20,0.0,-0.0545,1.0
2022-12-21,1.0,-0.045,1.0
2022-12-22,3.0,0.9502,0.0
2022-12-23,2.0,0.1452,0.0
2022-12-26,0.0,0.0,1.0
2022-12-27,0.0,,1.0
2022-12-28,3.0,0.3976,2.0
2022-12-29,0.0,-0.9502,1.0
2022-12-30,3.0,0.9502,0.0
2023-01-02,0.0,,0.0
2023-01-03,0.0,0.0,0.0
2023-01-04,2.0,0.0295,2.0
2023-01-05,3.0,0.1173,1.0
2023-01-06,0.0,-0.8793,1.0
2023-01-09,0.0,-0.8647,1.0
2023-01-10,0.0,-0.4987,0.0
2023-01-11,4.0,0.9817,1.0
2023-01-12,5.0,0.1091,4.0
2023-01-13,3.0,0.2384,0.0
2023-01-16,0.0,0.0,0.0
2023-01-17,0.0,0.0,2.0
2023-01-18,4.0,0.3012,1.0
2023-01-19,1.0,-0.189,3.0
2023-01-20,0.0,-0.3845,0.0
2023-01-23,0.0,0.0,1.0
2023-01-24,13.0,0.0831,3.0
2023-01-25,5.0,-0.6265,7.0
2023-01-26,3.0,-0.4242,7.0
2023-01-27,3.0,0.0636,8.0
2023-01-30,0.0,,1.0
2023-01-31,0.0,-0.4805,0.0
2023-02-01,3.0,0.4576,2.0
2023-02-02,3.0,0.6498,1.0
2023-02-03,3.0,0.4542,5.0
2023-02-06,0.0,,0.0
2023-02-07,0.0,-0.3502,0.0
2023-02-08,3.0,0.3014,0.0
2023-02-09,0.0,-0.6726,2.0
2023-02-10,0.0,-0.0962,0.0
2023-02-13,0.0,,0.0
2023-02-14,2.0,0.0125,0.0
2023-02-15,0.0,-0.486,2.0
2023-02-16,0.0,-0.1916,2.0
2023-02-17,0.0,-0.2522,0.0
2023-02-20,0.0,0.0,0.0
2023-02-21,1.0,0.0066,0.0
2023-02-22,0.0,-0.0725,1.0
2023-02-23,0.0,-0.4982,2.0
2023-02-24,4.0,0.4142,1.0
2023-02-27,11.0,0.0274,25.0
2023-02-28,39.0,0.4515,56.0
2023-03-01,1.0,-0.8688,4.0
2023-03-02,3.0,0.2733,1.0
2023-03-03,3.0,0.2292,2.0
2023-03-06,0.0,0.0,0.0
2023-03-07,0.0,-0.4799,2.0
2023-03-08,0.0,-0.3924,0.0
2023-03-09,0.0,-0.9541,0.0
2023-03-10,1.0,-0.6269,1.0
2023-03-13,0.0,,0.0
2023-03-14,0.0,-0.3501,2.0
2023-03-15,3.0,0.2342,0.0
2023-03-16,0.0,-0.0676,0.0
2023-03-17,3.0,0.911,1.0
2023-03-20,0.0,0.0,1.0
2023-03-21,0.0,-0.9502,0.0
2023-03-22,0.0,-0.8884,0.0
2023-03-23,0.0,-0.0818,0.0
2023-03-24,3.0,0.1112,0.0
2023-03-27,1.0,0.0011,0.0
2023-03-28,4.0,0.0734,1.0
2023-03-29,3.0,0.8567,0.0
2023-03-30,3.0,0.866,1.0
2023-03-31,0.0,-0.4947,1.0
2023-04-03,0.0,0.0,0.0
2023-04-04,0.0,-0.6339,1.0
2023-04-05,0.0,-0.3951,0.0
2023-04-06,0.0,-0.3554,1.0
2023-04-07,4.0,0.4675,0.0
2023-04-10,0.0,0.0,3.0
2023-04-11,0.0,-0.5384,0.0
2023-04-12,3.0,0.3028,0.0
2023-04-13,0.0,-0.9152,0.0
2023-04-14,0.0,-0.1213,0.0
2023-04-17,0.0,0.0,1.0
2023-04-18,3.0,0.6814,1.0
2023-04-19,0.0,-0.3454,1.0
2023-04-20,9.0,0.0502,3.0
2023-04-21,22.0,0.4446,14.0
2023-04-24,0.0,,0.0
2023-04-25,3.0,0.0083,5.0
2023-04-26,0.0,-0.0956,0.0
2023-04-27,1.0,-0.0999,1.0
2023-04-28,2.0,0.2692,0.0
2023-05-01,0.0,,4.0
2023-05-02,4.0,0.7857,1.0
2023-05-03,0.0,-0.7252,1.0
2023-05-04,0.0,-0.3484,0.0
2023-05-05,2.0,0.675,0.0
2023-05-08,0.0,,0.0
2023-05-09,0.0,-0.9268,1.0
2023-05-10,2.0,0.4152,0.0
2023-05-11,0.0,-0.3077,0.0
2023-05-12,1.0,-0.1259,0.0
2023-05-15,0.0,0.0,1.0
2023-05-16,3.0,0.1889,0.0
2023-05-17,0.0,-0.2921,0.0
2023-05-18,3.0,0.267,0.0
2023-05-19,0.0,-0.0737,0.0
2023-05-22,1.0,0.0206,2.0
2023-05-23,0.0,-0.1468,1.0
2023-05-24,0.0,-0.2519,0.0
2023-05-25,0.0,-0.0155,2.0
2023-05-26,3.0,0.107,1.0
2023-05-29,0.0,,0.0
2023-05-30,0.0,,0.0
2023-05-31,3.0,0.0439,0.0
2023-06-01,0.0,-0.1052,0.0
2023-06-02,4.0,0.2762,1.0
2023-06-05,0.0,0.0,2.0
2023-06-06,2.0,0.0086,1.0
2023-06-07,0.0,-0.0613,0.0
2023-06-08,3.0,0.1691,0.0
2023-06-09,0.0,-0.2437,0.0
2023-06-12,0.0,0.0,0.0
2023-06-13,0.0,-0.2921,1.0
2023-06-14,0.0,-0.1696,0.0
2023-06-15,3.0,0.1577,0.0
2023-06-16,3.0,0.1841,0.0
2023-06-19,0.0,0.0,0.0
2023-06-20,0.0,0.0,1.0
2023-06-21,0.0,-0.1695,0.0
2023-06-22,2.0,0.1304,0.0
2023-06-23,0.0,-0.1997,1.0
2023-06-26,0.0,,0.0
2023-06-27,2.0,0.1788,0.0
2023-06-28,3.0,0.3092,0.0
2023-06-29,2.0,0.2457,0.0
2023-06-30,3.0,0.1208,0.0
2023-07-03,0.0,0.0,0.0
2023-07-04,0.0,0.0,0.0
2023-07-05,0.0,,0.0
2023-07-06,0.0,-0.3186,0.0
2023-07-07,0.0,-0.2433,1.0
2023-07-10,1.0,0.0073,0.0
2023-07-11,3.0,0.0153,0.0
2023-07-12,6.0,0.4268,0.0
2023-07-13,3.0,0.2921,5.0
2023-07-14,4.0,0.0327,1.0
2023-07-17,0.0,0.0,0.0
2023-07-18,0.0,-0.0281,0.0
2023-07-19,3.0,0.0677,1.0
2023-07-20,5.0,0.2629,0.0
2023-07-21,3.0,0.0879,1.0
2023-07-24,1.0,0.0797,1.0
2023-07-25,3.0,0.1333,0.0
2023-07-26,7.0,-0.0279,5.0
2023-07-27,25.0,-0.1312,34.0
2023-07-28,13.0,0.1038,6.0
2023-07-31,0.0,0.0,0.0
2023-08-01,1.0,-0.2668,3.0
2023-08-02,0.0,-0.4256,2.0
2023-08-03,0.0,-0.1287,0.0
2023-08-04,0.0,-0.2998,1.0
2023-08-07,0.0,0.0,0.0
2023-08-08,3.0,0.3203,0.0
2023-08-09,0.0,-0.4252,0.0
2023-08-10,2.0,0.2267,1.0
2023-08-11,3.0,0.3248,0.0
2023-08-14,1.0,0.1262,0.0
2023-08-15,2.0,0.0106,0.0
2023-08-16,0.0,-0.1114,0.0
2023-08-17,0.0,-0.3185,0.0
2023-08-18,0.0,-0.2921,0.0
2023-08-21,0.0,,1.0
2023-08-22,0.0,-0.6049,0.0
2023-08-23,0.0,-0.2039,1.0
2023-08-24,3.0,0.2305,0.0
2023-08-25,0.0,-0.1312,0.0
2023-08-28,0.0,,0.0
2023-08-29,3.0,0.2704,0.0
2023-08-30,0.0,-0.2921,0.0
2023-08-31,3.0,0.2898,1.0
2023-09-01,0.0,-0.1953,0.0
2023-09-04,0.0,,0.0
2023-09-05,0.0,0.0,0.0
2023-09-06,0.0,-0.044,1.0
2023-09-07,0.0,-0.078,1.0
2023-09-08,0.0,-0.1844,0.0
2023-09-11,0.0,-0.0066,0.0
2023-09-12,0.0,-0.1265,0.0
2023-09-13,3.0,0.0124,1.0
2023-09-14,0.0,-0.1037,0.0
2023-09-15,3.0,0.0244,0.0
2023-09-18,0.0,0.0,0.0
2023-09-19,0.0,-0.1023,0.0
2023-09-20,0.0,-0.0237,0.0
2023-09-21,2.0,0.0739,0.0
2023-09-22,0.0,-0.0251,0.0
2023-09-25,0.0,0.0,0.0
2023-09-26,0.0,-0.3643,0.0
2023-09-27,0.0,-0.1933,0.0
2023-09-28,0.0,-0.064,0.0
