title,source,author,date,length,wordcount,totalsearchresults,relevancescore,contentcomponentid,vendorreportid,docid
Union Pacific ( NYSE :UNP) Reaches New 1-Year High at $211.61,American Banking and Market News,,2021-01-06,746 words,746,6,393,439934,AMBNWS2021,urn:contentItem:61PJ-SKG1-JB40-X511-00000-00
First American Bank Has $13.07 Million Stock Position in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-06,938 words,938,6,375,439934,AMBNWS2021,urn:contentItem:5SFS-B0F1-DXK2-M141-00000-00
American National Bank Cuts Stake in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-06,975 words,975,6,370,439934,AMBNWS2021,urn:contentItem:61PJ-SKG1-JB40-X4CF-00000-00
First American Bank Lowers Position in Union Pacific Co. ( NYSE :UNP),DailyPolitical,,2021-01-06,915 words,915,6,73,484233,AMCN-116307,urn:contentItem:61PK-0N01-F03R-N2SN-00000-00
Union Pacific Co. ( NYSE :UNP) Shares Sold by Fulton Bank N.A.,American Banking and Market News,,2021-01-07,808 words,808,7,384,439934,AMBNWS2021,urn:contentItem:5SFS-B0F1-DXK2-M301-00000-00
New England Research & Management Inc. Has $1.24 Million Holdings in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-07,824 words,824,7,384,439934,AMBNWS2021,urn:contentItem:61PS-R8F1-JB40-X4G0-00000-00
Union Pacific Co. ( NYSE :UNP) Shares Sold by Norman Fields Gottscho Capital Management LLC,American Banking and Market News,,2021-01-07,900 words,900,7,378,439934,AMBNWS2021,urn:contentItem:61PS-R8F1-JB40-X3NH-00000-00
Fulton Bank N.A. Sells 265 Shares of Union Pacific Co. ( NYSE :UNP),Watchlist News,,2021-01-07,973 words,973,7,370,484299,AMCN-135127,urn:contentItem:61PN-N781-JCMN-Y48H-00000-00
December U.S. Rail Traffic Up 4.4%: More Gains Ahead in 2021?,Newstex Blogs,Maharathi Basu,2021-01-07,1297 words,1297,7,33,299488,ZACK-5304,urn:contentItem:61PN-N681-F03R-N44X-00000-00
DALLAS FED APPOINTS BHAVESH (BOB) V. PATEL TO HOUSTON BRANCH BOARD,States News Service,States News Service,2021-01-08,238 words,238,26,453,8058,SNS2021,urn:contentItem:61R0-TNP1-JCBF-S2GF-00000-00
Trust Co. of Toledo NA OH Boosts Stake in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-08,841 words,841,26,384,439934,AMBNWS2021,urn:contentItem:61R0-PR61-JB40-X07J-00000-00
State of Alaska Department of Revenue Lowers Stake in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-08,857 words,857,26,384,439934,AMBNWS2021,urn:contentItem:61R0-PR51-JB40-X561-00000-00
Gradient Investments LLC Decreases Stock Holdings in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-08,896 words,896,26,379,439934,AMBNWS2021,urn:contentItem:61R0-PR51-JB40-X41M-00000-00
ELM Advisors LLC Sells 550 Shares of Union Pacific Co. ( NYSE :UNP),Zolmax.com,,2021-01-08,839 words,839,26,72,484302,AMCN-116308,urn:contentItem:61R0-XHK1-F03R-N0KR-00000-00
What's in the Offing for Delta ( DAL ) This Earnings Season?,Newstex Blogs,Zacks Equity Research,2021-01-08,1235 words,1235,26,40,299488,ZACK-5304,urn:contentItem:61PW-MGC1-F03R-N0B0-00000-00
"The Zacks Analyst Blog Highlights: Union Pacific , Norfolk Southern , CSX , Canadian Pacific Railway, Canadian National Railway and Kansas City Southern",Newstex Blogs,Zacks Equity Research,2021-01-08,1610 words,1610,26,38,299488,ZACK-5304,urn:contentItem:61PW-MGC1-F03R-N077-00000-00
Stock Market Update,Briefing.com,,2021-01-08,4819 words,4819,26,19,258878,BRFCOM2021,urn:contentItem:61R0-V3T1-JC8H-K0X0-00000-00
Briefing.com : Stock Market Update - 12:55 ET,Briefing.com,,2021-01-08,3469 words,3469,26,19,258878,BRFCOM2021,urn:contentItem:61PW-4PM1-DYRK-91RG-00000-00
Briefing.com : Stock Market Update - 13:30 ET,Briefing.com,,2021-01-08,3586 words,3586,26,19,258878,BRFCOM2021,urn:contentItem:61R0-55P1-DYRK-92FK-00000-00
Dallas Fed Appoints Bhavesh V. Patel to Houston Branch Board,Targeted News Service,Targeted News Service,2021-01-09,226 words,226,4,455,299219,TARGET2021,urn:contentItem:61R2-FRW1-JC11-11G6-00000-00
"Union Pacific Co. ( NYSE :UNP) Receives Average Recommendation of ""Buy"" from Brokerages",American Banking and Market News,,2021-01-09,785 words,785,4,391,439934,AMBNWS2021,urn:contentItem:61R6-MRK1-DXK2-M1VR-00000-00
ELM Advisors LLC Cuts Holdings in Union Pacific Co. ( NYSE :UNP),DailyPolitical,,2021-01-09,980 words,980,4,70,484233,AMCN-116307,urn:contentItem:61R0-XHK1-F03R-N004-00000-00
Carroll Financial Associates Inc. Sells 366 Shares of Union Pacific Co. ( NYSE :UNP),Transcript Daily,,2021-01-09,967 words,967,4,70,484294,AMCN-10009368,urn:contentItem:61R2-6R71-F03R-N30M-00000-00
Comparing Union Pacific ( NYSE :UNP) and Guangshen Railway (OTCMKTS:GSHHY),American Banking and Market News,,2021-01-10,756 words,756,2,468,439934,AMBNWS2021,urn:contentItem:61R8-Y7H1-DXK2-M0TD-00000-00
Union Pacific Co. ( NYSE : UNP ) Expected to Announce Quarterly Sales of $5.05 Billion,Watchlist News,,2021-01-10,1147 words,1147,2,362,484299,AMCN-135127,urn:contentItem:61R8-8M91-F03R-N37K-00000-00
"Barclays Reaffirms ""Neutral"" Rating for Union Pacific ( NYSE :UNP)",American Banking and Market News,,2021-01-11,790 words,790,20,392,439934,AMBNWS2021,urn:contentItem:61RG-YJY1-DXK2-M4HD-00000-00
Union Pacific ( NYSE :UNP) Lifted to Outperform at Sanford C. Bernstein,American Banking and Market News,,2021-01-11,756 words,756,20,392,439934,AMBNWS2021,urn:contentItem:61RG-YK01-DXK2-M00C-00000-00
Union Pacific ( NYSE :UNP) Given New $230.00 Price Target at BMO Capital Markets,American Banking and Market News,,2021-01-11,816 words,816,20,388,439934,AMBNWS2021,urn:contentItem:61RG-YJY1-DXK2-M527-00000-00
Union Pacific ( NYSE :UNP) Price Target Increased to $230.00 by Analysts at TD Securities,American Banking and Market News,,2021-01-11,816 words,816,20,387,439934,AMBNWS2021,urn:contentItem:61RM-M9P1-DXK2-M38W-00000-00
Wedge Capital Management L L P NC Has $7.59 Million Stock Position in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-11,824 words,824,20,385,439934,AMBNWS2021,urn:contentItem:5SG0-8W21-JB40-X45F-00000-00
Union Pacific ( NYSE :UNP) PT Raised to $250.00,American Banking and Market News,,2021-01-11,823 words,823,20,385,439934,AMBNWS2021,urn:contentItem:61RG-YK01-DXK2-M14V-00000-00
Citigroup Inc. 3% Minimum Coupon Principal Protected Based Upon Russell Increases Union Pacific ( NYSE :UNP) Price Target to $250.00,American Banking and Market News,,2021-01-11,830 words,830,20,385,439934,AMBNWS2021,urn:contentItem:61RM-M9P1-DXK2-M2XP-00000-00
Union Pacific ( NYSE :UNP) PT Raised to $230.00,Watchlist News,,2021-01-11,845 words,845,20,384,484299,AMCN-135127,urn:contentItem:61RM-V0X1-F03R-N29X-00000-00
"Union Pacific 's (UNP) ""Neutral"" Rating Reaffirmed at Barclays",American Banking and Market News,,2021-01-11,838 words,838,20,384,439934,AMBNWS2021,urn:contentItem:61RG-YK01-DXK2-M1JK-00000-00
Louisiana State Employees Retirement System Raises Stock Holdings in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-11,895 words,895,20,379,439934,AMBNWS2021,urn:contentItem:61RM-M9P1-DXK2-M30J-00000-00
"CFO4Life Group LLC Has $498,000 Stake in Union Pacific Co. ( NYSE :UNP)",American Banking and Market News,,2021-01-12,804 words,804,23,389,439934,AMBNWS2021,urn:contentItem:61RV-M2M1-DXK2-M0C4-00000-00
North Star Investment Management Corp. Decreases Stake in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-12,801 words,801,23,388,439934,AMBNWS2021,urn:contentItem:61RV-M271-JB40-X4K9-00000-00
Baldwin Brothers Inc. MA Has $14.01 Million Holdings in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-12,862 words,862,23,385,439934,AMBNWS2021,urn:contentItem:61RV-M2K1-DXK2-M4G8-00000-00
Perkins Coie Trust Co Increases Stake in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-12,810 words,810,23,385,439934,AMBNWS2021,urn:contentItem:61RV-M2M1-DXK2-M00M-00000-00
Union Pacific ( NYSE :UNP) Price Target Raised to $216.00 at JPMorgan Chase & Co.,American Banking and Market News,,2021-01-12,832 words,832,23,384,439934,AMBNWS2021,urn:contentItem:61RV-M2M1-DXK2-M00N-00000-00
First Hawaiian Bank Has $6.20 Million Position in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-12,891 words,891,23,379,439934,AMBNWS2021,urn:contentItem:61RW-24F1-DXK2-M40F-00000-00
Town & Country Bank & Trust CO dba First Bankers Trust CO Has $3.36 Million Stake in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-12,913 words,913,23,379,439934,AMBNWS2021,urn:contentItem:61RR-0J91-DXK2-M3DD-00000-00
"Jacobs & Co. CA Acquires 3,838 Shares of Union Pacific Co. ( NYSE :UNP)",American Banking and Market News,,2021-01-12,975 words,975,23,373,439934,AMBNWS2021,urn:contentItem:61RV-M281-JB40-X05B-00000-00
Bainco International Investors Has $10.12 Million Stock Holdings in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-12,950 words,950,23,373,439934,AMBNWS2021,urn:contentItem:61RV-M271-JB40-X4T1-00000-00
Union Pacific Co. ( NYSE :UNP) Holdings Lowered by Verde Servicos Internacionais S.A.,American Banking and Market News,,2021-01-12,970 words,970,23,373,439934,AMBNWS2021,urn:contentItem:61RW-24F1-DXK2-M4HB-00000-00
Global Trust Asset Management LLC Lowers Stake in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-13,834 words,834,34,385,439934,AMBNWS2021,urn:contentItem:61S2-K961-JB40-X2F1-00000-00
Union Pacific Co. ( NYSE :UNP) Shares Acquired by IFM Investors Pty Ltd,American Banking and Market News,,2021-01-13,824 words,824,34,385,439934,AMBNWS2021,urn:contentItem:5SG6-7VY1-JB40-X2JV-00000-00
"Redpoint Investment Management Pty Ltd Sells 2,544 Shares of Union Pacific Co. ( NYSE :UNP)",American Banking and Market News,,2021-01-13,876 words,876,34,382,439934,AMBNWS2021,urn:contentItem:61S2-K961-JB40-X4BX-00000-00
"Pinnacle Bank Purchases 13,962 Shares of Union Pacific Co. ( NYSE :UNP)",American Banking and Market News,,2021-01-13,929 words,929,34,379,439934,AMBNWS2021,urn:contentItem:61S3-1BT1-JB40-X54K-00000-00
Union Pacific Co. ( NYSE :UNP) Shares Bought by Chemung Canal Trust Co.,American Banking and Market News,,2021-01-13,914 words,914,34,378,439934,AMBNWS2021,urn:contentItem:61S3-1BT1-JB40-X54B-00000-00
CX Institutional Has $2.96 Million Holdings in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-13,926 words,926,34,378,439934,AMBNWS2021,urn:contentItem:61RX-XBG1-DXK2-M2G3-00000-00
Parkside Investments LLC Makes New Investment in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-13,917 words,917,34,378,439934,AMBNWS2021,urn:contentItem:61S2-K961-JB40-X3TX-00000-00
IFM Investors Pty Ltd Raises Position in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-13,875 words,875,34,378,439934,AMBNWS2021,urn:contentItem:61S3-1BV1-JB40-X0KT-00000-00
"5,923 Shares in Union Pacific Co. ( NYSE :UNP) Bought by RNC Capital Management LLC",American Banking and Market News,,2021-01-13,902 words,902,34,378,439934,AMBNWS2021,urn:contentItem:61S3-1BV1-JB40-X084-00000-00
Symphony Financial Ltd. Co. Has $2.77 Million Position in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-13,937 words,937,34,375,439934,AMBNWS2021,urn:contentItem:61S2-K961-JB40-X31C-00000-00
Union Pacific Corporation Announces Fourth Quarter 2020 Earnings Release Date,PR Newswire,,2021-01-14,223 words,223,37,897,8054,PRNEWS2021,urn:contentItem:61S4-68R1-JB72-10WR-00000-00
Head-To-Head Comparison: Union Pacific ( NYSE :UNP) versus Guangshen Railway (OTCMKTS:GSHHY),American Banking and Market News,,2021-01-14,755 words,755,37,468,439934,AMBNWS2021,urn:contentItem:61S8-HP71-DXK2-M4CT-00000-00
Union Pacific ( UNP ) to Release Earnings on Thursday,American Banking and Market News,,2021-01-14,618 words,618,37,407,439934,AMBNWS2021,urn:contentItem:61S4-WMF1-JB40-X2BH-00000-00
Vigilant Capital Management LLC Raises Stake in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-14,850 words,850,37,385,439934,AMBNWS2021,urn:contentItem:61S8-HP71-DXK2-M4YM-00000-00
Union Pacific Co. ( NYSE :UNP) Shares Sold by Fulton Breakefield Broenniman LLC,American Banking and Market News,,2021-01-14,860 words,860,37,385,439934,AMBNWS2021,urn:contentItem:61S8-HP71-DXK2-M34S-00000-00
Sowell Financial Services LLC Raises Holdings in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-14,821 words,821,37,385,439934,AMBNWS2021,urn:contentItem:61S4-WMF1-JB40-X46R-00000-00
Union Pacific Co. ( NYSE :UNP) Shares Sold by Capital City Trust Co. FL,American Banking and Market News,,2021-01-14,840 words,840,37,385,439934,AMBNWS2021,urn:contentItem:61S9-0901-JB40-X0M1-00000-00
"Cullinan Associates Inc. Purchases 3,161 Shares of Union Pacific Co. ( NYSE :UNP)",American Banking and Market News,,2021-01-14,857 words,857,37,382,439934,AMBNWS2021,urn:contentItem:61S8-HP71-DXK2-M4MW-00000-00
Union Pacific ( NYSE :UNP) PT Raised to $250.00 at Raymond James,American Banking and Market News,,2021-01-15,726 words,726,30,399,439934,AMBNWS2021,urn:contentItem:61SG-H531-DXK2-M4T3-00000-00
Union Pacific ( NYSE :UNP) PT Raised to $250.00,American Banking and Market News,,2021-01-15,749 words,749,30,392,439934,AMBNWS2021,urn:contentItem:61SG-H531-DXK2-M4T7-00000-00
Brookstone Capital Management Buys 658 Shares of Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-15,801 words,801,30,389,439934,AMBNWS2021,urn:contentItem:61SB-VCX1-JB40-X0YJ-00000-00
Traynor Capital Management Inc. Purchases 170 Shares of Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-15,792 words,792,30,388,439934,AMBNWS2021,urn:contentItem:5SGD-6W91-JB40-X3D7-00000-00
Union Pacific ( NYSE :UNP) PT Raised to $250.00 at Citigroup Inc. 3% Minimum Coupon Principal Protected Based Upon Russell,Watchlist News,,2021-01-15,846 words,846,30,385,484299,AMCN-135127,urn:contentItem:61SC-DH31-JCMN-Y1DH-00000-00
Union Pacific Co. ( NYSE :UNP) Shares Acquired by Boston Trust Walden Corp,American Banking and Market News,,2021-01-15,832 words,832,30,385,439934,AMBNWS2021,urn:contentItem:61SG-H541-DXK2-M0G2-00000-00
Union Pacific Co. ( NYSE :UNP) Shares Sold by Davis Rea LTD.,American Banking and Market News,,2021-01-15,845 words,845,30,385,439934,AMBNWS2021,urn:contentItem:5SGD-6W91-JB40-X4NH-00000-00
Bowling Portfolio Management LLC Has $1.58 Million Stock Holdings in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-15,855 words,855,30,382,439934,AMBNWS2021,urn:contentItem:5SGD-6W91-JB40-X45F-00000-00
Clarius Group LLC Has $1.54 Million Holdings in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-15,890 words,890,30,379,439934,AMBNWS2021,urn:contentItem:61SG-H541-DXK2-M157-00000-00
Union Pacific ( NYSE :UNP) Price Target Increased to $250.00 by Analysts at Raymond James,Watchlist News,,2021-01-15,876 words,876,30,379,484299,AMCN-135127,urn:contentItem:61SC-DH31-JCMN-Y1T4-00000-00
Union Pacific ( NYSE :UNP) versus Guangshen Railway (OTCMKTS:GSHHY) Financial Survey,American Banking and Market News,,2021-01-16,758 words,758,7,468,439934,AMBNWS2021,urn:contentItem:61SJ-T2D1-JB40-X33X-00000-00
Head-To-Head Survey: Guangshen Railway (OTCMKTS:GSHHY) vs. Union Pacific ( NYSE :UNP),Ticker Report,,2021-01-16,783 words,783,7,402,484293,AMCN-126392,urn:contentItem:61SJ-0RN1-F03R-N4F6-00000-00
Union Pacific Co. ( NYSE :UNP) Shares Sold by Davis Rea LTD.,Watchlist News,,2021-01-16,957 words,957,7,373,484299,AMCN-135127,urn:contentItem:61SG-RM11-F03R-N46K-00000-00
Oak Harvest Investment Services Takes $1.81 Million Position in Union Pacific Co. ( NYSE :UNP),Zolmax.com,,2021-01-16,906 words,906,7,72,484302,AMCN-116308,urn:contentItem:61SG-RKV1-F03R-N259-00000-00
Union Pacific ( NYSE :UNP) Price Target Raised to $216.00,DailyPolitical,,2021-01-16,825 words,825,7,71,484233,AMCN-116307,urn:contentItem:61SJ-0RN1-F03R-N31G-00000-00
Union Pacific ( NYSE :UNP) PT Raised to $250.00 at Raymond James,Transcript Daily,,2021-01-17,812 words,812,3,73,484294,AMCN-10009368,urn:contentItem:61ST-8JF1-F03R-N22J-00000-00
Raymond James Increases Union Pacific ( NYSE :UNP) Price Target to $250.00,Ticker Report,,2021-01-17,750 words,750,3,71,484293,AMCN-126392,urn:contentItem:61ST-8JF1-F03R-N4JH-00000-00
Kovack Advisors Inc. Raises Stock Holdings in Union Pacific Co. ( NYSE :UNP),Zolmax.com,,2021-01-17,959 words,959,3,71,484302,AMCN-116308,urn:contentItem:61ST-8JF1-F03R-N3HG-00000-00
What's in Store for Union Pacific (UNP) This Earnings Season?,Newstex Blogs,Zacks Equity Research,2021-01-18,1258 words,1258,2,50,299488,ZACK-5304,urn:contentItem:61T1-7W61-F03R-N3BN-00000-00
"Top Analyst Reports for Visa , T-Mobile & Union Pacific",Newstex Blogs,Sheraz Mian,2021-01-18,2252 words,2252,2,30,299488,ZACK-5304,urn:contentItem:61T4-JGJ1-JCMN-Y53F-00000-00
BUSINESS ROUNDTABLE ANNOUNCES 2021 BOARD OF DIRECTORS,States News Service,States News Service,2021-01-19,549 words,549,25,399,8058,SNS2021,urn:contentItem:61T7-2DM1-JCBF-S1J9-00000-00
Union Pacific ( UNP ) Scheduled to Post Earnings on Thursday,Watchlist News,,2021-01-19,714 words,714,25,399,484299,AMCN-135127,urn:contentItem:61T5-WC61-JCMN-Y2GM-00000-00
Lenox Wealth Advisors LLC Purchases 53 Shares of Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-19,843 words,843,25,385,439934,AMBNWS2021,urn:contentItem:5SGM-6VV1-DXK2-M3JS-00000-00
Union Pacific Co. ( NYSE :UNP) Position Trimmed by Hendley & Co. Inc.,American Banking and Market News,,2021-01-19,851 words,851,25,383,439934,AMBNWS2021,urn:contentItem:61TB-VGK1-DXK2-M28Y-00000-00
"KG& L Capital Management LLC Acquires 1,695 Shares of Union Pacific Co. ( NYSE :UNP)",American Banking and Market News,,2021-01-19,866 words,866,25,382,439934,AMBNWS2021,urn:contentItem:61TB-VGK1-DXK2-M0SS-00000-00
Union Pacific Co. ( NYSE :UNP) Shares Purchased by Hedeker Wealth LLC,American Banking and Market News,,2021-01-19,919 words,919,25,379,439934,AMBNWS2021,urn:contentItem:61TB-D361-JB40-X0GG-00000-00
Meridian Wealth Management LLC Takes $1.98 Million Position in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-19,924 words,924,25,378,439934,AMBNWS2021,urn:contentItem:61TD-RX61-JB40-X2YS-00000-00
Addenda Capital Inc. Has $4.60 Million Holdings in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-19,934 words,934,25,375,439934,AMBNWS2021,urn:contentItem:61TB-D361-JB40-X1Y5-00000-00
Business Roundtable Announces 2021 Board of Directors,Targeted News Service,Targeted News Service,2021-01-20,583 words,583,41,396,299219,TARGET2021,urn:contentItem:61TD-4V61-JC11-10S1-00000-00
Union Pacific Co. ( NYSE :UNP) Holdings Raised by JustInvest LLC,American Banking and Market News,,2021-01-20,798 words,798,41,388,439934,AMBNWS2021,urn:contentItem:61TJ-D7K1-DXK2-M4JT-00000-00
"OLD National Bancorp IN Sells 1,327 Shares of Union Pacific Co. ( NYSE :UNP)",American Banking and Market News,,2021-01-20,786 words,786,41,388,439934,AMBNWS2021,urn:contentItem:61TJ-D7K1-DXK2-M3CH-00000-00
Family Firm Inc. Grows Position in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-20,813 words,813,41,386,439934,AMBNWS2021,urn:contentItem:61TD-RX21-DXK2-M2H2-00000-00
Bartlett & Co. LLC Lowers Stake in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-20,850 words,850,41,385,439934,AMBNWS2021,urn:contentItem:61TJ-D7S1-JB40-X1PF-00000-00
Union Pacific Co. ( NYSE :UNP) Position Lessened by Marketfield Asset Management LLC,American Banking and Market News,,2021-01-20,824 words,824,41,385,439934,AMBNWS2021,urn:contentItem:61TD-RX21-DXK2-M18G-00000-00
Journey Advisory Group LLC Invests $1.09 Million in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-20,845 words,845,41,385,439934,AMBNWS2021,urn:contentItem:61TD-RX61-JB40-X3VD-00000-00
Union Pacific Co. ( NYSE :UNP) Shares Sold by Sabal Trust CO,American Banking and Market News,,2021-01-20,858 words,858,41,382,439934,AMBNWS2021,urn:contentItem:61TD-RX21-DXK2-M2PH-00000-00
"BLB&B Advisors LLC Purchases 3,206 Shares of Union Pacific Co. ( NYSE :UNP)",American Banking and Market News,,2021-01-20,863 words,863,41,382,439934,AMBNWS2021,urn:contentItem:61TD-RX11-DXK2-M4PC-00000-00
Busey Wealth Management Has $1.88 Million Position in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-20,909 words,909,41,379,439934,AMBNWS2021,urn:contentItem:61TJ-D7S1-JB40-X01N-00000-00
Union Pacific ( NYSE :UNP) and Guangshen Railway (OTCMKTS:GSHHY) Critical Review,Watchlist News,,2021-01-21,837 words,837,41,462,484299,AMCN-135127,urn:contentItem:61TK-WNT1-F03R-N27P-00000-00
"5 Stocks To Watch For January 21, 2021",Benzinga.com,Lisa Levin,2021-01-21,262 words,262,41,453,401674,BENZGA2021,urn:contentItem:61TK-FJY1-JBDN-308B-00000-00
Union Pacific Reports Fourth Quarter and Full Year 2020 Results,PR Newswire,,2021-01-21,1469 words,1469,41,406,8054,PRNEWS2021,urn:contentItem:61TK-Y7P1-JB72-10RH-00000-00
Columbia Trust Co 01012016 Acquires New Stake in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-21,819 words,819,41,386,439934,AMBNWS2021,urn:contentItem:61TM-P4V1-JB40-X4T8-00000-00
Bennett Selby Investments LP Takes $1.39 Million Position in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-21,834 words,834,41,385,439934,AMBNWS2021,urn:contentItem:61TM-P4V1-JB40-X3JF-00000-00
Transform Wealth LLC Has $1.10 Million Position in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-21,841 words,841,41,385,439934,AMBNWS2021,urn:contentItem:5SGV-5W31-DXK2-M52Y-00000-00
Union Pacific Co. ( NYSE :UNP) Shares Bought by Windward Capital Management Co. CA,American Banking and Market News,,2021-01-21,862 words,862,41,385,439934,AMBNWS2021,urn:contentItem:61TS-C411-DXK2-M374-00000-00
Kestra Private Wealth Services LLC Has $4.64 Million Stake in Union Pacific Co. ( NYSE :UNP),American Banking and Market News,,2021-01-21,866 words,866,41,382,439934,AMBNWS2021,urn:contentItem:61TS-C411-DXK2-M4GS-00000-00
Union Pacific Co. ( NYSE :UNP) Shares Sold by Farmers & Merchants Investments Inc.,American Banking and Market News,,2021-01-21,872 words,872,41,382,439934,AMBNWS2021,urn:contentItem:61TS-C411-DXK2-M2W1-00000-00
"Railroads Market Worth Observing Growth: Canadian National, Norfolk Southern , CSX Transportation",ReleaseWire,,2021-01-22,1245 words,1245,47,451,484276,SBWI-7162,urn:contentItem:61V0-GXF1-F03R-N1M8-00000-00
"Union Pacific ( NYSE :UNP) Releases Quarterly Earnings Results, Beats Expectations By $0.11 EPS",American Banking and Market News,,2021-01-22,534 words,534,47,418,439934,AMBNWS2021,urn:contentItem:61TV-PTJ1-DXK2-M01F-00000-00
