title,source,author,date,length,wordcount,totalsearchresults,relevancescore,contentcomponentid,vendorreportid,docid
Wells Fargo & Company ( NYSE : WFC ) Shares Sold by Thomasville National Bank,Watchlist News,,2021-01-05,904 words,904,782,226,484299,AMCN-135127,urn:contentItem:61P6-BJ41-F03R-N152-00000-00
Thomasville National Bank Sells 503 Shares of Wells Fargo & Company ( NYSE : WFC ),American Banking and Market News,,2021-01-05,866 words,866,782,223,439934,AMBNWS2021,urn:contentItem:5SFM-NHD1-JB40-X4W2-00000-00
$18.05 Billion in Sales Expected for Wells Fargo & Company ( NYSE : WFC ) This Quarter,American Banking and Market News,,2021-01-05,880 words,880,782,222,439934,AMBNWS2021,urn:contentItem:61P7-50J1-JB40-X40N-00000-00
Wells Fargo & Company ( NYSE : WFC ) Expected to Post Quarterly Sales of $18.05 Billion,American Banking and Market News,,2021-01-05,1029 words,1029,782,222,439934,AMBNWS2021,urn:contentItem:61P7-50F1-JB40-X53N-00000-00
8X8 ( NYSE :EGHT) Downgraded by Wells Fargo & Company,American Banking and Market News,,2021-01-05,869 words,869,782,203,439934,AMBNWS2021,urn:contentItem:61P7-50K1-JB40-X05H-00000-00
Anaplan ( NYSE :PLAN) Stock Rating Upgraded by Wells Fargo & Company,American Banking and Market News,,2021-01-05,857 words,857,782,200,439934,AMBNWS2021,urn:contentItem:61P7-50K1-JB40-X0FR-00000-00
Wells Fargo & Company ( NYSE : WFC ) Trading Up 7.1% After Analyst Upgrade,American Banking and Market News,,2021-01-06,830 words,830,941,225,439934,AMBNWS2021,urn:contentItem:61PJ-SKH1-JB40-X10R-00000-00
Wells Fargo & Company ( NYSE : WFC ) PT Raised to $36.00 at Barclays,Watchlist News,,2021-01-06,966 words,966,941,224,484299,AMCN-135127,urn:contentItem:61PD-9D91-JCMN-Y4H8-00000-00
Wells Fargo & Company ( NYSE : WFC ) Stake Lowered by Park National Corp OH,DailyPolitical,,2021-01-06,873 words,873,941,222,484233,AMCN-116307,urn:contentItem:61PD-9D91-JCMN-Y2BN-00000-00
Deutsche Bank Aktiengesellschaft Raises Wells Fargo & Company ( NYSE : WFC ) Price Target to $37.00,Ticker Report,,2021-01-06,833 words,833,941,220,484293,AMCN-126392,urn:contentItem:61PF-N0F1-F03R-N0FG-00000-00
Wells Fargo & Company ( NYSE : WFC ) Price Target Raised to $37.00 at Deutsche Bank Aktiengesellschaft,American Banking and Market News,,2021-01-06,792 words,792,941,220,439934,AMBNWS2021,urn:contentItem:61PF-4351-JB40-X20N-00000-00
"Park National Corp OH Has $211,000 Stock Holdings in Wells Fargo & Company ( NYSE : WFC )",American Banking and Market News,,2021-01-06,852 words,852,941,219,439934,AMBNWS2021,urn:contentItem:61PF-4351-JB40-X38C-00000-00
Brookfield Renewable ( NYSE :BEPC) Stock Rating Lowered by Wells Fargo & Company,American Banking and Market News,,2021-01-06,268 words,268,941,207,439934,AMBNWS2021,urn:contentItem:61PF-4351-JB40-X1GG-00000-00
Wells Fargo & Company Downgrades FirstEnergy ( NYSE :FE) to Underweight,American Banking and Market News,,2021-01-06,720 words,720,941,205,439934,AMBNWS2021,urn:contentItem:61PF-4281-JB40-X19X-00000-00
Wells Fargo & Company ( NYSE : WFC ) Shares Up 7.1% on Analyst Upgrade,Zolmax.com,,2021-01-07,883 words,883,871,225,484302,AMCN-116308,urn:contentItem:61PM-94K1-F03R-N2C8-00000-00
Barclays Raises Wells Fargo & Company ( NYSE : WFC ) Price Target to $36.00,DailyPolitical,,2021-01-07,903 words,903,871,223,484233,AMCN-116307,urn:contentItem:61PM-94K1-F03R-N1X2-00000-00
Wells Fargo & Company ( NYSE : WFC ) Rating Increased to Buy at Jefferies Financial Group,American Banking and Market News,,2021-01-07,791 words,791,871,222,439934,AMBNWS2021,urn:contentItem:61PN-3411-JB40-X1B0-00000-00
Seaport Global Securities Weighs in on Wells Fargo & Company 's Q1 2021 Earnings ( NYSE : WFC ),American Banking and Market News,,2021-01-07,889 words,889,871,218,439934,AMBNWS2021,urn:contentItem:61PN-33R1-DXK2-M4TW-00000-00
Waters ( NYSE :WAT) Downgraded by Wells Fargo & Company,American Banking and Market News,,2021-01-07,811 words,811,871,204,439934,AMBNWS2021,urn:contentItem:61PN-3411-JB40-X0XT-00000-00
argenx ( NASDAQ :ARGX) PT Raised to $272.00 at Wells Fargo & Company,American Banking and Market News,,2021-01-07,626 words,626,871,203,439934,AMBNWS2021,urn:contentItem:61PN-3411-JB40-X1V5-00000-00
Wells Fargo & Company Increases argenx ( NASDAQ :ARGX) Price Target to $272.00,Transcript Daily,,2021-01-07,695 words,695,871,200,484294,AMCN-10009368,urn:contentItem:61PN-N781-JCMN-Y11J-00000-00
argenx ( NASDAQ :ARGX) Price Target Raised to $272.00 at Wells Fargo & Company,American Banking and Market News,,2021-01-07,688 words,688,871,199,439934,AMBNWS2021,urn:contentItem:61PN-3411-JB40-X1VB-00000-00
Trust Co. of Toledo NA OH Reduces Stake in Wells Fargo & Company ( NYSE : WFC ),Watchlist News,,2021-01-08,978 words,978,1005,230,484299,AMCN-135127,urn:contentItem:61R0-XHK1-F03R-N1XS-00000-00
Wells Fargo & Company ( WFC ) Scheduled to Post Quarterly Earnings on Friday,American Banking and Market News,,2021-01-08,646 words,646,1005,226,439934,AMBNWS2021,urn:contentItem:61PW-28S1-DXK2-M18H-00000-00
Trust Co. of Toledo NA OH Has $1.08 Million Stock Holdings in Wells Fargo & Company ( NYSE : WFC ),American Banking and Market News,,2021-01-08,900 words,900,1005,225,439934,AMBNWS2021,urn:contentItem:61R0-PR61-JB40-X29G-00000-00
FY2020 EPS Estimates for Wells Fargo & Company ( NYSE : WFC ) Reduced by Analyst,American Banking and Market News,,2021-01-08,821 words,821,1005,224,439934,AMBNWS2021,urn:contentItem:61PW-28R1-DXK2-M48N-00000-00
Wells Fargo & Company ( NYSE : WFC ) Upgraded by Jefferies Financial Group to Buy,DailyPolitical,,2021-01-08,878 words,878,1005,223,484233,AMCN-116307,urn:contentItem:61PW-MFT1-JCMN-Y3D2-00000-00
Wells Fargo & Company ( NYSE : WFC ) Upgraded to 'Buy' by Jefferies Financial Group,Zolmax.com,,2021-01-08,862 words,862,1005,222,484302,AMCN-116308,urn:contentItem:61PW-MFT1-JCMN-Y4BH-00000-00
Wells Fargo & Company ( NYSE : WFC ) Shares Sold by State of Alaska Department of Revenue,American Banking and Market News,,2021-01-08,834 words,834,1005,219,439934,AMBNWS2021,urn:contentItem:61R0-PR51-JB40-X4WW-00000-00
"National Investment Services of America LLC Makes New $862,000 Investment in Wells Fargo & Company ( NYSE : WFC )",Watchlist News,,2021-01-08,929 words,929,1005,216,484299,AMCN-135127,urn:contentItem:61R0-XGW1-JCMN-Y411-00000-00
Deutsche Bank Aktiengesellschaft Increases Wells Fargo & Company ( NYSE :WFC) Price Target to $37.00,Transcript Daily,,2021-01-09,823 words,823,753,221,484294,AMCN-10009368,urn:contentItem:61R3-HWR1-F03R-N3XY-00000-00
Deutsche Bank Aktiengesellschaft Boosts Wells Fargo & Company ( NYSE :WFC) Price Target to $37.00,Zolmax.com,,2021-01-09,860 words,860,753,220,484302,AMCN-116308,urn:contentItem:61R3-HWS1-F03R-N0M8-00000-00
"Carroll Financial Associates Inc. Has $864,000 Stock Position in Wells Fargo & Company ( NYSE : WFC )",American Banking and Market News,,2021-01-09,800 words,800,753,220,439934,AMBNWS2021,urn:contentItem:5SFV-N0F1-DXK2-M1WW-00000-00
Seaport Global Securities Equities Analysts Cut Earnings Estimates for Wells Fargo & Company ( NYSE : WFC ),Zolmax.com,,2021-01-09,853 words,853,753,219,484302,AMCN-116308,urn:contentItem:61R2-6R71-F03R-N48S-00000-00
Q1 2021 Earnings Forecast for Wells Fargo & Company Issued By Seaport Global Securities ( NYSE : WFC ),Zolmax.com,,2021-01-09,804 words,804,753,217,484302,AMCN-116308,urn:contentItem:61R2-6R71-F03R-N43T-00000-00
Wells Fargo & Company ( NYSE : WFC ) Price Target Increased to $37.00 by Analysts at Deutsche Bank Aktiengesellschaft,Watchlist News,,2021-01-09,942 words,942,753,215,484299,AMCN-135127,urn:contentItem:61R3-HVX1-F03R-N530-00000-00
PerkinElmer ( NYSE :PKI) Stock Rating Upgraded by Wells Fargo & Company,DailyPolitical,,2021-01-09,926 words,926,753,197,484233,AMCN-116307,urn:contentItem:61R2-6R71-F03R-N3FY-00000-00
Arcturus Therapeutics ( NASDAQ :ARCT) Coverage Initiated at Wells Fargo & Company,Zolmax.com,,2021-01-09,1039 words,1039,753,195,484302,AMCN-116308,urn:contentItem:61R2-6R71-F03R-N4CD-00000-00
Gradient Investments LLC Cuts Stake in Wells Fargo & Company ( NYSE : WFC ),DailyPolitical,,2021-01-10,932 words,932,447,224,484233,AMCN-116307,urn:contentItem:61R8-8M91-F03R-N1RM-00000-00
Wells Fargo & Company ( NYSE : WFC ) Lifted to Buy at Jefferies Financial Group,Ticker Report,,2021-01-10,798 words,798,447,222,484293,AMCN-126392,urn:contentItem:61R9-GCF1-F03R-N1FM-00000-00
"Wells Fargo & Company ( NYSE : WFC ) to Post FY2020 Earnings of $0.49 Per Share, Seaport Global Securities Forecasts",DailyPolitical,,2021-01-10,851 words,851,447,213,484233,AMCN-116307,urn:contentItem:61R8-8M91-F03R-N1C0-00000-00
Wells Fargo & Company Lowers IDACORP ( NYSE :IDA) to Underweight,Ticker Report,,2021-01-10,678 words,678,447,196,484293,AMCN-126392,urn:contentItem:61R9-GCF1-F03R-N1BK-00000-00
"Albertsons , Citigroup , JPMorgan , Wells Fargo and More Companies Kicking Off Earnings Season",24/7 Wall St.,247chrislange,2021-01-10,552 words,552,447,187,484220,TFS-5001,urn:contentItem:61R9-GDC1-F03R-N3KH-00000-00
Brookfield Renewable ( NYSE :BEPC) Downgraded by Wells Fargo & Company,Watchlist News,,2021-01-10,451 words,451,447,184,484299,AMCN-135127,urn:contentItem:61R9-GCF1-F03R-N29G-00000-00
American Electric Power ( NASDAQ :AEP) Cut to Equal Weight at Wells Fargo & Company,DailyPolitical,,2021-01-10,829 words,829,447,183,484233,AMCN-116307,urn:contentItem:61R9-GCD1-F03R-N564-00000-00
Wells Fargo & Company Raises L Brands ( NYSE :LB) Price Target to $66.00,DailyPolitical,,2021-01-10,865 words,865,447,182,484233,AMCN-116307,urn:contentItem:61R9-GCF1-F03R-N08B-00000-00
Wells Fargo & Company Downgrades PG&E ( NYSE :PCG) to Underweight,Transcript Daily,,2021-01-10,720 words,720,447,170,484294,AMCN-10009368,urn:contentItem:61R9-GCD1-F03R-N4F8-00000-00
Chesapeake Utilities ( NYSE :CPK) Downgraded by Wells Fargo & Company,Transcript Daily,,2021-01-10,888 words,888,447,168,484294,AMCN-10009368,urn:contentItem:61R9-GCD1-F03R-N4FT-00000-00
Wells Fargo & Company ( WFC ) - Research Analysts' Recent Ratings Changes,American Banking and Market News,,2021-01-11,920 words,920,1007,230,439934,AMBNWS2021,urn:contentItem:61RG-YJY1-DXK2-M4C3-00000-00
"John W. Brooker & Co. CPAs Buys Shares of 10,356 Wells Fargo & Company ( NYSE :WFC)",Zolmax.com,,2021-01-11,833 words,833,1007,230,484302,AMCN-116308,urn:contentItem:61RM-V0X1-F03R-N129-00000-00
Wells Fargo & Company ( NYSE : WFC ) Stock Position Trimmed by Hexavest Inc.,American Banking and Market News,,2021-01-11,887 words,887,1007,226,439934,AMBNWS2021,urn:contentItem:61RM-M9P1-DXK2-M29T-00000-00
Wells Fargo & Company ( NYSE : WFC ) Holdings Trimmed by Carlson Capital Management,Transcript Daily,,2021-01-11,903 words,903,1007,224,484294,AMCN-10009368,urn:contentItem:61RH-GY31-JCMN-Y0KY-00000-00
Wells Fargo & Company ( NYSE : WFC ) Upgraded to Buy at Jefferies Financial Group,Watchlist News,,2021-01-11,875 words,875,1007,224,484299,AMCN-135127,urn:contentItem:61RG-4WX1-JCMN-Y4K7-00000-00
Wells Fargo & Company ( NYSE : WFC ) Shares Bought by Louisiana State Employees Retirement System,American Banking and Market News,,2021-01-11,805 words,805,1007,222,439934,AMBNWS2021,urn:contentItem:61RM-M9P1-DXK2-M32N-00000-00
AptarGroup ( NYSE : ATR ) Receives Overweight Rating from Wells Fargo & Company,American Banking and Market News,,2021-01-11,822 words,822,1007,201,439934,AMBNWS2021,urn:contentItem:61RG-YK01-DXK2-M0DN-00000-00
"Burke & Herbert Bank & Trust Co. Sells 2,407 Shares of Wells Fargo & Company ( NYSE : WFC )",Watchlist News,,2021-01-12,973 words,973,1496,230,484299,AMCN-135127,urn:contentItem:61RM-V0X1-F03R-N2KP-00000-00
SEC Issues Order Involving Wells Fargo & Co.,Targeted News Service,Targeted News Service,2021-01-12,1479 words,1479,1496,227,299219,TARGET2021,urn:contentItem:61RP-HWK1-DYG2-R2TH-00000-00
IMS Capital Management Raises Position in Wells Fargo & Company ( NYSE : WFC ),American Banking and Market News,,2021-01-12,883 words,883,1496,226,439934,AMBNWS2021,urn:contentItem:61RV-M271-JB40-X4RC-00000-00
Wells Fargo & Company ( NYSE : WFC ) Shares Bought by TRUE Private Wealth Advisors,American Banking and Market News,,2021-01-12,812 words,812,1496,224,439934,AMBNWS2021,urn:contentItem:61RR-0JD1-JB40-X46P-00000-00
Wells Fargo & Company ( NYSE : WFC ) Rating Increased to Buy at UBS Group,American Banking and Market News,,2021-01-12,791 words,791,1496,224,439934,AMBNWS2021,urn:contentItem:61RR-0J91-DXK2-M32T-00000-00
"Founders Capital Management Buys Shares of 79,768 Wells Fargo & Company ( NYSE : WFC )",American Banking and Market News,,2021-01-12,824 words,824,1496,224,439934,AMBNWS2021,urn:contentItem:61RV-M281-JB40-X05K-00000-00
"Peoples Financial Services CORP. Has $666,000 Holdings in Wells Fargo & Company ( NYSE : WFC )",Watchlist News,,2021-01-12,978 words,978,1496,221,484299,AMCN-135127,urn:contentItem:61RV-TM81-F03R-N21C-00000-00
"79,768 Shares in Wells Fargo & Company ( NYSE : WFC ) Acquired by Founders Capital Management",Zolmax.com,,2021-01-12,860 words,860,1496,220,484302,AMCN-116308,urn:contentItem:61RV-TMN1-JCMN-Y2V8-00000-00
Wells Fargo & Company ( NYSE : WFC ) Shares Sold by Perkins Coie Trust Co,Zolmax.com,,2021-01-13,926 words,926,1746,233,484302,AMCN-116308,urn:contentItem:61RV-TMN1-JCMN-Y30Y-00000-00
"CX Institutional Sells 3,935 Shares of Wells Fargo & Company ( NYSE : WFC )",American Banking and Market News,,2021-01-13,810 words,810,1746,226,439934,AMBNWS2021,urn:contentItem:61RX-XBG1-DXK2-M2M0-00000-00
Pinnacle Bank Sells 300 Shares of Wells Fargo & Company ( NYSE : WFC ),American Banking and Market News,,2021-01-13,894 words,894,1746,226,439934,AMBNWS2021,urn:contentItem:61S2-K9F1-DXK2-M068-00000-00
Wells Fargo & Company ( NYSE : WFC ) Shares Acquired by IFM Investors Pty Ltd,American Banking and Market News,,2021-01-13,810 words,810,1746,224,439934,AMBNWS2021,urn:contentItem:61S3-1BT1-JB40-X566-00000-00
RNC Capital Management LLC Decreases Position in Wells Fargo & Company ( NYSE : WFC ),American Banking and Market News,,2021-01-13,809 words,809,1746,223,439934,AMBNWS2021,urn:contentItem:61S3-1BV1-JB40-X0SW-00000-00
SPDR Wells Fargo Preferred Stock ETF (NYSEARCA:PSK) Stock Holdings Boosted by Bath Savings Trust Co,American Banking and Market News,,2021-01-13,519 words,519,1746,223,439934,AMBNWS2021,urn:contentItem:61S2-K961-JB40-X155-00000-00
BTR Capital Management Inc. Increases Position in Wells Fargo & Company ( NYSE : WFC ),Transcript Daily,,2021-01-13,820 words,820,1746,223,484294,AMCN-10009368,urn:contentItem:61RV-TMN1-JCMN-Y1J3-00000-00
"Bath Savings Trust Co Buys 20,936 Shares of SPDR Wells Fargo Preferred Stock ETF (NYSEARCA:PSK)",American Banking and Market News,,2021-01-13,440 words,440,1746,222,439934,AMBNWS2021,urn:contentItem:5SG6-7VY1-JB40-X16T-00000-00
Wells Fargo & Company ( NYSE : WFC ) Rating Increased to Buy at UBS Group,Zolmax.com,,2021-01-13,840 words,840,1746,222,484302,AMCN-116308,urn:contentItem:61RY-GG61-JCMN-Y1KX-00000-00
Enterprise Trust & Investment Co Cuts Stake in Wells Fargo & Company ( NYSE : WFC ),Watchlist News,,2021-01-14,957 words,957,1672,234,484299,AMCN-135127,urn:contentItem:61S5-F5G1-F03R-N08J-00000-00
"City Holding Co. Sells 51,427 Shares of Wells Fargo & Company ( NYSE : WFC )",Zolmax.com,,2021-01-14,937 words,937,1672,232,484302,AMCN-116308,urn:contentItem:61S4-3H51-JCMN-Y4J8-00000-00
First Citizens Bank & Trust Co. Lowers Stock Position in Wells Fargo & Company ( NYSE : WFC ),American Banking and Market News,,2021-01-14,754 words,754,1672,232,439934,AMBNWS2021,urn:contentItem:61S4-WMF1-JB40-X4GD-00000-00
First Citizens Bank & Trust Co. Decreases Stake in Wells Fargo & Company ( NYSE : WFC ),Transcript Daily,,2021-01-14,851 words,851,1672,231,484294,AMCN-10009368,urn:contentItem:61S5-F5D1-F03R-N1G2-00000-00
Wells Fargo & Company ( WFC ) Scheduled to Post Quarterly Earnings on Friday,Watchlist News,,2021-01-14,626 words,626,1672,226,484299,AMCN-135127,urn:contentItem:61S4-3F51-F03R-N2TD-00000-00
Wells Fargo & Company ( NYSE : WFC ) Shares Acquired by IFM Investors Pty Ltd,Watchlist News,,2021-01-14,935 words,935,1672,223,484299,AMCN-135127,urn:contentItem:61S2-TCN1-JCMN-Y4M4-00000-00
James Hambro & Partners Acquires New Shares in Wells Fargo & Company ( NYSE : WFC ),Watchlist News,,2021-01-14,891 words,891,1672,223,484299,AMCN-135127,urn:contentItem:61S8-S2F1-JCMN-Y2DS-00000-00
RNC Capital Management LLC Decreases Position in Wells Fargo & Company ( NYSE : WFC ),Transcript Daily,,2021-01-14,883 words,883,1672,222,484294,AMCN-10009368,urn:contentItem:61S4-3H51-JCMN-Y1PM-00000-00
Livingston Group Asset Management CO operating as Southport Capital Management Grows Stock Position in Wells Fargo & Company ( NYSE : WFC ),Watchlist News,,2021-01-14,961 words,961,1672,222,484299,AMCN-135127,urn:contentItem:61S5-F5F1-F03R-N55G-00000-00
Norway Savings Bank Buys 538 Shares of Wells Fargo & Company ( NYSE : WFC ),Zolmax.com,,2021-01-14,942 words,942,1672,222,484302,AMCN-116308,urn:contentItem:61S5-F5D1-F03R-N3TR-00000-00
Wells Fargo & Company ( NYSE : WFC ) Stock Price Down 7.8%,American Banking and Market News,,2021-01-15,751 words,751,1840,229,439934,AMBNWS2021,urn:contentItem:61SG-YN31-DXK2-M1HF-00000-00
Wells Fargo & Company ( NYSE : WFC ) Shares Sold by Cardinal Capital Management Inc.,American Banking and Market News,,2021-01-15,859 words,859,1840,224,439934,AMBNWS2021,urn:contentItem:61SG-H541-DXK2-M013-00000-00
